Code,Description,Unit_Cost,Unit_Price,Amount_Sold,Margin%,MKP%,Total_Cost,Total_Sale
060682,Thread F.Propria Mother -In -Law In Bulk Kg,4.6,30.0,4.31,84.67,552.17,19.82,129.24
024831,Thread F.Propria Prestige Kg,6.0,40.0,1.14,85.0,566.67,6.82,45.44
024810,Thread F.Propria Lock With Coconut Kg,17.58,35.0,9.09,49.77,99.09,159.77,318.08
024830,Thread F.Propria Lock Cream W/Coconut Kg,17.9,34.99,2.04,48.84,95.48,36.59,71.52
054219,Queen Ronca Big F.Propria K,24.56,37.49,15.43,34.49,52.66,378.96,578.51
076819,Soap Barra Brisa Blue Floral 900G,6.54,12.49,1.0,45.4,83.14,6.54,12.49
079803,Soap Barra Estrela Economico 900G,4.62,7.01,47.0,29.1,41.05,217.23,329.47
074091,Soap Barra Star Starry Artesana,8.5,13.99,3.0,34.67,53.06,25.5,41.97
078698,Soap Barra Minuano Glic Neutral 180G,1.84,2.99,119.0,35.67,55.44,219.36,355.49
071302,Soap Barra Minuano Glycerina 900G,7.14,10.72,321.0,29.72,42.3,2293.48,3442.02
007876,Soap Barra Blue Procure 1Kg,6.97,13.49,10.0,44.4,79.87,69.75,134.9
007875,Soap Barra Procae Glic 1Kg,6.98,13.49,17.0,44.4,79.87,118.58,229.33
049763,Soap Barra Vanish Col 75G,4.14,7.99,3.0,36.45,57.35,12.42,23.97
044204,Soap Barra Vanish White 75G,3.89,7.99,8.0,35.54,55.15,31.11,63.92
070116,Soap Barra Ype Aloe Vera 180G,1.8,1.08,56.0,-74.39,-42.66,100.91,60.34
070118,Soap Barra Ype Coconut Tq Oats 180G,2.17,3.49,47.0,35.19,54.29,101.99,164.03
069612,Soap Barra Ype Coconut Tq Oats 900G,9.45,6.81,33.0,-44.75,-30.92,311.95,224.67
070117,Soap Barra Ype Fl Fruits180G,2.18,3.99,6.0,41.25,70.22,13.08,23.94
069609,Soap Barra Ype Flowers Fruits 900G,7.85,13.99,9.0,41.51,70.96,70.64,125.91
070115,Soap Barra Ype Fresh 180G,1.8,3.49,11.0,46.16,85.74,19.82,38.39
069607,Soap Barra Ype Fresh 900G,7.85,13.99,10.0,41.51,70.96,78.49,139.9
070022,Soap Barra Ype Glic Neutral 180G,1.75,2.99,191.0,39.0,63.93,334.25,571.09
070122,Soap Barra Ype Multiativo 180G,1.8,3.49,17.0,46.16,85.74,30.63,59.33
069610,Soap Barra Ype Neutral 900G,7.79,10.1,282.0,18.63,22.89,2196.77,2847.68
076395,Soap Barra Ype Neutral 900G 10% Des Des,8.28,12.75,56.0,32.29,47.69,463.57,713.77
061771,Soap Liquido Ariel Classica Sache 1.5Lt,13.27,26.99,5.0,34.37,52.37,66.36,134.95
061770,Soap Liquido Ariel Classic Sache 700Ml,6.54,13.49,14.0,37.12,59.03,91.56,188.86
061772,Soap Liquido Ariel Classico 3Lt,24.46,49.99,3.0,33.44,50.24,73.37,149.97
052010,Soap Liquido Ariel Concentrated 30Lav 1.2Lt,14.53,27.99,1.0,29.39,41.63,14.53,27.99
073714,Soap Liquido Ariel Concentrated 50 Washes 2Lt,26.5,46.19,2.0,28.96,40.77,53.01,92.38
078890,Soap Liquido Ariel Concentrated Expert Sache 900Ml,10.9,22.99,2.0,41.29,70.33,21.8,45.98
071123,Soap Liquido Brilliant Lim Tot Sach 900Ml,7.67,14.99,14.0,30.38,43.63,107.4,209.86
061703,Soap Liquido Omo Perfect Wash 900Ml,9.33,16.68,13.0,24.52,32.49,121.23,216.87
071115,Soap Liquido Omo Pure Care Sache 900Ml,8.53,18.99,2.0,38.95,63.79,17.05,37.98
081718,Soap Liquido Omo Clothing Coconut 450Ml,6.09,12.99,3.0,36.24,56.83,18.26,38.97
081719,Soap Liquido Omo Clothing Delic Coconut 900Ml,11.73,21.99,1.0,34.56,52.81,11.73,21.99
011031,Soap Paste Atol Assolan 500G,7.73,14.99,4.0,42.06,72.6,30.92,59.96
079008,Soap Powder Amacitel Al Charms 1.6Kg,6.6,12.99,43.0,30.87,44.65,283.84,558.57
075793,Soap Powder Amacitel Touch Of Poetry 1.6Kg,6.78,12.99,32.0,35.4,54.79,216.9,415.68
083224,Soap Powder Bright Cuis Cuid Total Sac 400G,4.93,9.99,9.0,32.81,48.84,44.41,89.91
071121,Soap Powder Bright Cui Cuid Total Sach 1.6K,12.49,22.7,41.0,25.15,33.6,512.03,930.59
071119,Soap Powder Bright Cui Cuid Total Sach 800G,7.4,14.99,8.0,32.88,48.98,59.17,119.92
071120,Soap Powder Bright Deliccoc Coconut Sach 800G,6.95,14.99,10.0,36.89,58.47,69.54,149.9
071122,Soap Powder Brilliant Delic Total Coconut Sac,13.85,22.54,11.0,24.61,32.64,152.33,247.89
064524,Soap Powder Brilliant Hyg Tot Sc 800G,7.78,14.99,16.0,33.43,50.22,124.48,239.84
068287,Soap Powder Brilliant Clean Tot150G Sac,12.65,20.19,10.0,23.14,30.1,126.49,201.9
080119,Soap Powder Bright Clean Cx 1.6Kg,11.03,18.52,742.0,18.98,23.42,8186.49,13744.86
063221,Soap Powder Bright Cleaner Total Sach 1.6Kg,11.61,19.48,168.0,19.35,23.99,1950.86,3272.45
071118,Soap Powder Bright Cleaner Total Sach 800G,7.12,14.32,21.0,32.37,47.87,149.53,300.79
076825,Soap Powder Brisa Az Floral W/Bicar Sc 800G,3.68,7.99,4.0,37.3,59.48,14.73,31.96
054235,Soap Powder Coconut Urca 500G,9.55,18.99,2.0,31.54,46.08,19.11,37.98
080120,Soap Powder Omo Expert 360G,5.7,9.99,17.0,22.32,28.74,96.97,169.83
068912,Soap Powder Omo Lav Perfumer 1.6Kg Gt150G,14.05,24.8,45.0,22.95,29.78,632.13,1116.02
061612,Soap Powder Omo Lav/Perfume Ativ Concentrated Red 80,9.1,15.34,94.0,24.99,33.31,855.8,1441.6
065690,Soap Powder Omo Lav/Perfume Sani Hygien Green 8,8.33,15.31,24.0,26.02,35.16,199.88,367.55
061938,Soap Powder Omo Perfect Wash 1.6Kg,15.88,24.85,30.0,18.9,23.3,476.35,745.52
063380,Soap Powder Omo Perfect Wash 400G,5.06,9.13,36.0,24.59,32.61,182.15,328.64
079117,Soap Powder Omo Lavender 1.6Kg,16.49,30.56,14.0,26.59,36.22,230.88,427.86
079116,Soap Powder Omo Lavender 800G,8.71,16.49,27.0,28.17,39.22,235.1,445.23
076414,Soap Powder Omo Pure Care Blue 1.6Kg,15.92,30.09,18.0,29.62,42.08,286.51,541.61
061980,Soap Powder Omo Pure Care Blue 800G,8.99,16.44,25.0,28.15,39.18,224.63,410.95
066067,Soap Powder Sanit Bright Hygien Total Sa,12.74,23.03,23.0,28.13,39.13,293.11,529.77
065689,Soap Powder Sanit Omo Lavage Perfume Sanit H,14.85,27.13,46.0,27.18,37.33,683.21,1247.95
064102,Soap Powder Sanit Surf Coconut Care Sa,4.01,8.02,52.0,31.93,46.92,208.58,416.85
063815,Soap Powder Sanit Surf Lemon And Bicarb Sache,4.06,8.0,54.0,30.85,44.62,219.51,431.87
076037,Soap Powder Surf Lavender 800G,4.07,7.99,47.0,30.79,44.48,191.06,375.53
064103,Soap Powder Surf Roses Flower Lis Sach 800G,4.07,7.99,38.0,30.79,44.48,154.47,303.62
070553,Soap Powder Tixan Softness Fx 2.4Kg,13.83,27.31,31.0,31.89,46.83,428.7,846.69
079463,Soap Powder Tixan Ype First 10%Des Ct 2.2Kg,12.05,20.8,1047.0,22.03,28.26,12619.49,21772.54
077266,Soap Powder Urca Maxx Coconut Sache 800G,4.14,7.99,13.0,31.28,45.51,53.77,103.87
047951,Santa Clara Fruit Salad F. Itself K,12.43,25.99,9.74,52.17,109.08,121.13,253.26
081206,Salami Duo Hambs Haciendas Fat 8,5.89,9.77,18.0,25.37,33.99,105.98,175.82
071272,Italian Salami Seara Sliced ​​Kg,48.08,70.0,1.22,14.95,17.58,58.47,85.12
048494,Italian Salami Seara Pc/Kg,48.09,130.0,0.32,54.21,118.37,15.39,41.6
081207,Hacienda Hamburg Salame All,5.89,9.56,22.0,23.73,31.11,129.54,210.28
044946,Salaminho Sadia Pc/Kg,48.44,112.99,8.42,41.67,71.45,407.83,951.27
082515,American Salg Chicken Fab.Propria Kg,18.99,37.09,29.97,48.8,95.3,569.05,1111.37
082516,Napolitan American Salg Fab.Propria K,17.99,40.0,2.14,55.02,122.35,38.43,85.44
053355,Salg American Pres/Qj Fab.Propria Kg,8.0,37.35,21.69,78.58,366.91,173.49,810.04
053356,Salg American Salsich Fab.Propria Kg,8.0,32.02,18.34,75.01,300.21,146.72,587.19
053361,Salg Stares Meat Fab Pro Kg,8.0,36.79,20.05,78.25,359.83,160.38,737.49
059214,Salg F.Propria Titanic Kg,8.01,38.67,22.63,79.28,382.71,181.27,874.99
024744,Salg Hamburgao F.Propria Kg,10.54,34.78,32.21,69.7,230.0,339.49,1120.33
071135,Salg Kipao Ball Ham And Cheese 30,13.37,20.92,15.0,21.14,26.81,200.48,313.85
071126,Sausage -Breaded Sausage 30G 1Kg,13.37,21.19,41.0,22.12,28.39,547.97,868.59
071129,Salg Kipao Mini Drumn Fran W/ Cat 30G 1,13.37,21.32,21.0,22.62,29.23,280.67,447.79
082439,Salg Kipao Mini Drumstick Chicken 1Kg,13.37,22.62,8.0,27.04,37.06,106.92,180.92
071130,Salg Kipao Mini Kibe With Cheese 30G 1Kg,13.37,21.66,21.0,23.81,31.25,280.67,454.79
071127,Salg Kipao Risole Of Meat 30G 1Kg,13.37,20.51,27.0,19.55,24.29,360.86,553.73
071128,Salg Kipao Risol Of Corn Of 30G 1Kg,13.36,22.79,10.0,27.6,38.12,133.64,227.9
039982,Sausage Hot Dog Cold Tray Kg,5.39,15.0,21.25,55.54,124.93,114.43,318.69
070593,Sausage Hot Dog Loss Tray Kg,7.82,16.99,56.96,43.02,75.49,445.37,967.7
067284,Hot Dog Pif Paf Tray Kg Sausage,4.89,21.99,75.89,72.76,267.13,371.35,1668.98
075068,Hot Dog Boua Kg Sausage,4.63,11.85,552.79,46.87,88.2,2558.89,6552.19
024822,Sausage Hot Dog Friato Kg,5.35,11.99,156.36,44.79,81.14,835.92,1874.8
041152,Sausage Hot Dog Loss Kg,7.89,16.54,104.24,40.95,69.34,822.15,1723.77
045348,Copacol 600G Sausage,4.56,9.99,1.0,42.84,74.96,4.56,9.99
059211,Natural Sandwich F.Propria Kg,4.98,29.9,45.67,83.34,500.31,227.46,1365.44
082315,Cadence Sandwich Stainless Steel Pto 220,40.82,79.08,11.0,30.46,43.81,449.04,869.89
051705,Sapolio Radium Creamy Lavender 250Ml,5.01,9.99,4.0,31.74,46.5,20.05,39.96
082506,Sapolio Radium Creamy Lemon 250Ml,5.56,9.99,6.0,31.74,46.5,33.35,59.94
065032,Sapolio Radium Powder Classic 300G,3.56,7.99,4.0,43.7,77.6,14.22,31.96
064199,Sapolio Radium Powder Lavender 300G,2.97,7.99,1.0,49.37,97.53,2.97,7.99
000900,Sapolio Radium Powder Lime 300G,2.97,7.99,10.0,49.37,97.53,29.73,79.9
080249,Creamy Saponace Aromasil Chlorine 300G,4.15,10.79,1.0,52.52,110.62,4.15,10.79
061991,Creamy Saponace Ype Citrus 300Ml,3.77,8.99,8.0,44.18,79.16,30.16,71.92
061499,Creamy Saponace Ype Lavender 300Ml,3.77,8.99,1.0,44.18,79.16,3.77,8.99
061367,Creamy Saponace Original 300Ml,3.77,8.99,3.0,44.18,79.16,11.31,26.97
064058,220V Marsal Light Gamma Dryer,91.98,199.99,1.0,42.33,73.41,91.98,199.99
081547,Seq Bisc Casadinho Kg,23.91,65.98,0.09,50.59,102.39,2.2,6.07
073760,Seq Bisc Chocominas Kg,26.02,63.99,1.79,44.68,80.77,46.68,114.8
027709,Seq Bisc Margarida Kg,23.96,70.0,5.0,53.43,114.72,119.86,350.14
027711,Seq B B B/Coconut Kg,23.23,57.99,0.37,45.51,83.51,8.55,21.34
027712,Seq Bisc Nata With Flakes Kg,23.19,57.98,0.09,45.5,83.48,2.18,5.45
027713,Seq Bisc Choc Kg Start,26.02,72.99,1.15,51.5,106.19,30.03,84.23
027719,Seq Bisc Rose Kg Cheese,27.11,74.01,0.24,50.14,100.56,6.56,17.91
083261,Smart Tv 43P Lcd Led 3Hdmi 2Usb Wifi,1085.69,1882.0,1.0,21.52,27.42,1085.69,1882.0
045975,Sobr Nestle Chandelle Choc 180G,4.52,9.1,13.0,44.19,79.19,58.76,118.31
077404,Overcoxes Conga Super Chicken Iqf 1Kg,10.33,17.39,15.0,32.49,48.12,154.97,260.85
081450,About Chandelle Pudim 100G,3.26,5.99,1.0,38.98,63.89,3.26,5.99
066447,Creamy Danette Chocolate (Pr,2.33,4.77,34.0,39.57,65.48,79.08,162.04
061821,Overm Lact Fruitap Choc White 180G,3.05,7.49,9.0,44.59,80.48,27.47,67.41
052339,Overm Lact Fructap Chocolate 180G,3.05,7.49,11.0,44.59,80.48,33.57,82.39
066498,Overm Lact Goianinho Chocolate 180G,2.32,5.99,13.0,47.41,90.16,30.1,77.87
053318,Dessert Lact Fruitap Baun/Car 180G,3.36,7.49,23.0,44.59,80.48,77.33,172.27
006948,Sol Sol 1Kg,13.89,18.83,673.0,18.74,23.06,9346.86,12674.92
077775,Sol Sol Sol Liquida 1Lt,13.55,22.99,1.0,35.08,54.04,13.55,22.99
024748,Dream F.Propria Dc Milk Kg,6.0,40.0,18.0,85.0,566.67,108.02,720.16
066741,Sorbet Soul Gelato Acai Banana 1.5Lt,15.25,33.38,9.0,37.87,60.94,137.21,300.4
066740,Sorbet Soul Gelato Acai Guarana 1.5Lt,15.24,32.99,22.0,37.14,59.07,335.39,725.78
064753,"Sorbet Soul Gelato Acai Truf Piglet 1,",15.25,32.99,69.0,37.14,59.07,1051.91,2276.31
082721,Sorv Lacta 3 Chocolates Pot 1.5Lt,24.44,35.99,2.0,25.17,33.64,48.88,71.98
082581,Sorv Lacta Diam Black Laka Pot 1.5Lt,24.44,35.99,4.0,25.17,33.64,97.76,143.96
082722,Sorv Lacta Laka Pote 1.5Lt,24.44,35.99,4.0,25.17,33.64,97.76,143.96
082582,Sorv Lacta White Gold Pot 485G,19.84,29.99,2.0,27.12,37.2,39.67,59.98
082723,Sorv In This Moca Brigadeiro Pot 1.5Lt,24.44,35.99,2.0,25.17,33.64,48.88,71.98
082725,Sorv Nestle Napolit Specialid Pot 1.5Lt,24.44,35.99,3.0,25.17,33.64,73.32,107.97
082726,Sorv Nestle Potigio Pot 1.5Lt,24.44,35.99,1.0,25.17,33.64,24.44,35.99
081227,Sorv Nestle Trad Chocolate Pot 1.5Lt,15.7,21.02,36.0,17.69,21.49,565.2,756.64
081228,Sorv Nestle Trad Pot 1.5Lt Cream,15.7,21.94,19.0,21.14,26.81,298.3,416.81
081229,Sorv Nestle Trad Flakes Pot 1.5Lt,15.7,21.73,31.0,20.39,25.62,486.7,673.69
081230,Sorv Nestle Trad Napolit Floc Pot 1.5Lt,15.7,22.55,9.0,23.27,30.32,141.3,202.91
081231,Sorv Nestle Trad Napolitano Pot 1.5Lt,15.7,21.62,112.0,20.0,24.99,1758.4,2421.88
082583,Sorv Nestle Zr Cudar Napolitano Pot 4,19.84,29.99,7.0,27.12,37.2,138.85,209.93
074165,1.5Lt Tropical Ice Cream,9.98,16.99,431.0,35.9,56.01,4303.1,7322.69
040992,Super Chicken Chicken Steak 100G,0.91,2.06,2494.0,40.16,67.1,2261.42,5140.63
050143,Steak Chicken Crushing 100G,1.15,2.49,855.0,37.19,59.21,983.25,2128.95
081260,Steak Chicken Rech,2.36,4.99,24.0,35.61,55.31,56.69,119.76
017381,Juice Grape Adhes,1.8,3.29,1.0,32.52,48.2,1.8,3.29
025322,1.5Lt Integral Grape Alligue Juice,11.85,23.5,18.0,31.41,45.79,213.25,422.93
066049,Natural Ambu Natural One Orange 1.5Lt,10.9,17.57,24.0,23.18,30.17,261.7,421.76
066048,Amb Natural Una Uva 1.5Lt,10.9,17.43,135.0,22.57,29.14,1472.04,2353.65
003199,Dafruta Caju 500Ml Juice,2.27,4.99,47.0,38.1,61.54,106.74,234.53
003200,Dafruta Passion Fruit 500Ml Juice,4.29,8.99,11.0,35.08,54.04,47.18,98.89
008661,Juice Del Valle Manga 1Lt,4.07,7.99,4.0,30.66,44.22,16.29,31.96
006746,Juice Del Valle Pineapple 1Lt,4.07,7.99,5.0,30.66,44.22,20.36,39.95
011480,Juice Del Valle Caju 1Lt,4.07,7.99,14.0,30.66,44.22,57.01,111.86
079552,Juice Del Valle Fruct Citrus 1.5Lt,3.65,5.72,85.0,21.56,27.48,310.17,486.54
045053,Del Valle Fruct Orange 1.5Lt,3.65,5.69,60.0,21.03,26.64,218.94,341.16
041146,Del Valle Fruct Orange 450Ml,1.54,2.69,49.0,29.7,42.25,75.31,131.81
045118,Del Valle Fruit Uva 1.5L,3.65,5.68,223.0,20.97,26.53,813.73,1266.91
043193,Del Valle Fruct Uva 450Ml,1.54,2.69,43.0,29.7,42.25,66.09,115.67
047780,Juice Refreskant Home Sweet 110G,1.12,2.49,44.0,38.879999999999995,109.56,49.5,109.56
022954,Juice Refreskant Laran Cas 25G,0.52,1.19,5.0,38.879999999999995,5.95,2.58,5.949999999999999
014932,Juice Refreskant Orange 110G,1.12,2.49,44.0,38.879999999999995,109.56,49.5,109.56
031453,Preskant Orange 200G Juice,4.08,8.49,18.0,38.879999999999995,152.82,73.44,152.82
004264,Juice Refreskant Orange 20G,0.5,1.19,156.0,38.879999999999995,185.64,77.69,185.64
047779,Homemade Orange Refreskant Juice 200G,4.08,8.49,10.0,38.879999999999995,84.9,40.8,84.9
044566,Juice Refreskant Lemon 110G,1.13,2.49,19.0,38.879999999999995,47.31,21.38,47.31
045564,Juice Refreskant Lemon 200G,4.08,8.49,8.0,38.879999999999995,67.92,32.64,67.92
004267,Juice Refreskant Lemon 20G,0.5,1.19,15.0,38.879999999999995,17.85,7.47,17.849999999999998
013704,Juice Refreskant Mango 110G,1.13,2.49,27.0,38.879999999999995,67.23,30.38,67.23
004271,Juice Refreskant Mango 20G,0.5,1.19,1.0,38.879999999999995,1.19,0.5,1.19
004266,Juice Refreskant Marac 20G,0.55,1.19,38.0,38.879999999999995,45.22,20.82,45.22
013706,Juice Refreskant Passion Fruit 110G,1.12,2.49,64.0,38.879999999999995,159.36,72.0,159.36
031454,Pereskant Passionja 200G Juice,4.08,8.49,16.0,38.879999999999995,135.84,65.28,135.84
004270,Juice Refreskant Mor 20G,0.55,1.19,96.0,38.879999999999995,114.24,52.61,114.24
014931,Homekant Strawberry 110G Juice,1.13,2.49,41.0,38.879999999999995,102.09,46.13,102.09
031456,200G Strawberry Refreskant Juice,4.08,8.49,17.0,38.879999999999995,144.33,69.36,144.33
009318,Juice Refreskant Sal Fr 20G,0.5,1.19,97.0,38.879999999999995,115.43,48.31,115.42999999999999
013705,Juice Refreskant Salt Frut 110G,1.12,2.49,34.0,38.879999999999995,84.66,38.25,84.66000000000001
031455,Frendkant Salad Fruits 200G Juice,4.08,8.49,23.0,38.879999999999995,195.27,93.84,195.27
013702,Juice Refreskant Uva 110G,1.12,2.49,50.0,38.879999999999995,124.5,56.25,124.50000000000001
044565,200G Uva Refreskant Juice,4.08,8.49,27.0,38.879999999999995,229.23,110.16,229.23000000000002
004268,Juice Refreskant Grape 20G,0.5,1.19,152.0,38.879999999999995,180.88,75.7,180.88
009910,Citrus Fruit Tamppical Juice 1Lt,3.2,5.49,13.0,38.879999999999995,71.37,41.54,71.37
056375,Grape Juice Aurora Tint 1Lt,9.03,21.99,8.0,38.879999999999995,175.92,72.22,175.92
072781,Bco Bco Juga Integral Pergola 1Lt,11.11,18.49,9.0,38.879999999999995,166.41,100.03,166.41
076979,"Juice Grape Tint Full House Gold Pet 1,",12.38,24.39,5.0,38.879999999999995,121.95,61.89,121.95
072780,Uva Juice Tient Integral Pergola 1Lt,10.22,18.33,61.0,38.879999999999995,1118.39,623.42,1118.1299999999999
071534,Red Green Uva Juice Aurora 275M,3.83,7.99,41.0,38.879999999999995,327.59,157.19,327.59000000000003
052717,Suino Costelinha Band Kg,16.97,32.99,7.4,38.879999999999995,244.07,125.55,244.12600000000003
024793,Suino Costelinha Kg,15.84,26.85,684.79,38.879999999999995,18383.52,10847.01,18386.6115
054682,Swine Sirlo Stee Tray Kg,14.65,28.59,79.93,38.879999999999995,2285.33,1170.75,2285.1987000000004
024549,Suino Lombo Kg,13.8,21.23,920.78,38.879999999999995,19543.87,12710.44,19548.1594
063347,Swine Loin Pedaco Band Kg,14.7,28.59,30.44,38.879999999999995,870.17,447.45,870.2796000000001
054593,Suino Ear Kg,6.23,11.24,126.17,38.879999999999995,1417.61,785.66,1418.1508000000001
071197,Suino Paneta (Belly) Kg,17.6,27.89,128.97,38.879999999999995,3597.55,2269.91,3596.9733
063339,Suino Paneta Tray Kg,12.22,32.97,6.95,38.879999999999995,229.25,84.96,229.1415
024659,Swine Por De Porco Kg,7.34,12.06,304.03,38.879999999999995,3666.88,2230.74,3666.6018
045248,Suino Pernil C/Bone Tray Kg,12.06,20.89,7.91,38.879999999999995,165.19,95.34,165.2399
024697,Suino Penil With Bone Kg,10.28,16.45,1447.43,38.879999999999995,23816.83,14885.72,23810.2235
024548,Swine Penil Without Bone Kg,10.86,19.56,237.84,38.879999999999995,4653.24,2583.24,4652.1503999999995
063338,Suino Your Tray Kg,7.27,14.98,0.92,38.879999999999995,13.81,6.7,13.781600000000001
024634,Suino Suan Kg,6.34,12.99,232.14,38.879999999999995,3015.5,1472.01,3015.4986
054681,Suino Bustle Band Kg,12.18,21.99,36.69,38.879999999999995,806.92,447.08,806.8130999999998
024630,Suino Bugk Kg,11.47,19.05,489.13,38.879999999999995,9316.91,5611.87,9317.9265
073583,Suplam Regin Lemon Hdz Lt 473,8.05,11.28,8.0,38.879999999999995,90.27,64.4,90.24
073582,Supplem Food Reign Melon Mania Lt 4,8.05,11.93,9.0,38.879999999999995,107.34,72.45,107.37
057662,Sigh F.Propria Kg,15.99,46.98,0.39,38.879999999999995,18.51,6.3,18.3222
080277,Perfe Perfect Labela Lavanda Aromasil 45G,5.78,14.99,2.0,38.879999999999995,29.98,11.56,29.98
001859,Taff Man Yakult 110Ml,3.31,6.99,2.0,38.879999999999995,13.98,6.62,13.98
072741,Tamara Jumbo W/Caroc,11.12,21.99,2.0,38.879999999999995,43.98,22.25,43.98
015736,Tch210B-Achoc Toddynho Trad 200Ml,1.71,3.49,40.0,38.879999999999995,139.6,68.2,139.60000000000002
033023,Tekitos Cheese And Oregano Seara 300G,4.67,10.08,11.0,38.879999999999995,110.89,51.37,110.88
034918,Tekitos Seara Chicken 300G,4.67,10.31,19.0,38.879999999999995,195.81,88.73,195.89000000000001
002554,Tingecor Guarany Yellow N 03 40G,1.9,4.49,1.0,38.879999999999995,4.49,1.9,4.49
002563,Guarany Guarany 40G,1.99,4.49,3.0,38.879999999999995,13.47,5.96,13.47
002562,Tingecor Guarany Marron N 27 40G,1.97,4.49,1.0,38.879999999999995,4.49,1.97,4.49
002564,Tingecor Guarany Black N31 40G,1.86,4.49,23.0,38.879999999999995,103.27,42.69,103.27000000000001
002555,Tingecor Guarany Red N 09 40G,1.84,4.49,2.0,38.879999999999995,8.98,3.68,8.98
064964,Acrix Vrd Band 37Ml,2.74,5.49,2.0,38.879999999999995,10.98,5.48,10.98
057600,Acrylex Paint For 37Ml Magenta Fabric,2.37,5.49,2.0,38.879999999999995,10.98,4.74,10.98
015867,Acrixe Tec Tez Ink/Gold 37Ml,2.37,5.49,3.0,38.879999999999995,16.47,7.11,16.47
015870,Acrix Tecine Ink Celeste 37Ml,2.37,5.49,1.0,38.879999999999995,5.49,2.37,5.49
015865,Acrix Tec Turq 37Ml,2.38,5.49,1.0,38.879999999999995,5.49,2.38,5.49
015871,Acrix Tec Ink 37Ml,2.84,5.49,4.0,38.879999999999995,21.96,11.36,21.96
032076,Acrix Tec Laranj 37Ml,2.37,5.49,2.0,38.879999999999995,10.98,4.74,10.98
016963,Acrix Tiel Table Amar/Lima 37Ml,2.37,5.49,2.0,38.879999999999995,10.98,4.74,10.98
016961,Acrix Ink Black Fabric 37Ml,2.84,5.49,5.0,38.879999999999995,27.45,14.2,27.450000000000003
016960,Acrix Pink Pink 37Ml,2.37,5.49,2.0,38.879999999999995,10.98,4.74,10.98
019123,Acrix Ink Verd Fabric/37Ml Sheet,2.37,5.49,1.0,38.879999999999995,5.49,2.37,5.49
032093,Acrilex Paint Verd/Oliv 37Ml,2.37,5.49,1.0,41.44,70.76,2.37,5.49
032092,Acrix Ink Violet Fabric 37Ml,2.37,5.49,3.0,41.44,70.76,7.11,16.47
047753,Ink For Red Fabric/ Purp Acrix 37Ml,2.84,5.49,2.0,35.97,56.19,5.68,10.98
013085,Rust Tira Azulim 50Ml,4.38,9.49,1.0,42.83,74.93,4.38,9.49
038187,Tira Limo Azulim 500Ml,3.45,5.49,7.0,30.84,44.59,24.12,38.43
074788,Tira Limo Tudo 500Ml,2.63,4.99,11.0,42.2,73.02,28.89,54.89
081680,Tira Manch Gel Tixan Ype Rou Col Fr 462G,4.81,9.49,1.0,31.82,46.68,4.81,9.49
080591,Strap Gel Ype Clothes Bca Fr 462G,4.81,10.99,3.0,41.13,69.86,14.43,32.97
076018,Strap Gel Gel Color Colorful Clothes 4,4.39,9.49,2.0,37.68,60.47,8.79,18.98
049708,Strap Powder Ype Color Clothing Pt 420G,11.31,23.99,3.0,36.61,57.75,33.92,71.97
082545,900G Super Chicken Congress,9.92,25.99,5.0,48.05,92.5,49.62,129.95
082669,Super Chicken Pouch 275G Strips,3.6,7.99,12.0,38.7,63.13,43.2,95.88
024539,Tomato In Bulk Kg,5.86,8.1,5967.65,27.73,38.37,34948.0,48358.98
024745,Kg Tray Tomato,5.92,12.42,42.41,52.35,109.88,250.9,526.59
033896,Tomato Offer Kg,7.6,2.48,54.65,-206.06,-67.33,415.51,135.76
063571,Cherry Tomato In Bulk Kg,12.13,21.78,41.78,44.3,79.53,506.94,910.11
024742,Cherry Tomato Tray 250G,3.3,6.69,5.0,50.67,102.73,16.5,33.45
077435,Cherry Tomatoes Tray Kg,11.6,23.23,3.72,50.06,100.24,43.1,86.3
061598,Chantylly Pineapple Pie,9.42,45.99,11.17,79.52,388.21,105.24,513.79
066476,Chantylly Abcx/Lt Nest F.Propria K,9.42,45.99,9.43,79.52,388.22,88.83,433.69
024674,Chantylly Choc F.Propria Kg Pie,9.42,45.99,26.29,79.52,388.21,247.69,1209.25
066478,Chantylly Choc Pie/Lt Nest F.Propria K,9.42,45.99,3.25,79.52,388.2,30.58,149.28
061596,Chantylly Coconut F.Propria Kg Pie,9.42,45.99,20.3,79.52,388.21,191.24,933.67
066477,Chantylly Coconut/Lt Nest F.Propria K,9.42,45.99,1.6,79.52,388.22,15.03,73.4
066473,Chantylly Torta Lt/Nest F.Propria Kg,9.42,45.99,8.03,79.52,388.22,75.62,369.21
061592,Chantylly Pie Strawberry F.Propria Kg,9.42,45.99,24.0,79.52,388.21,226.08,1103.75
066475,Chantylly Pie Morg/Lt Nest F.Propria,9.42,45.99,4.03,79.52,388.22,37.94,185.25
061595,Chantylly Pie Prestige F.Propria Kg,9.42,45.99,27.77,79.52,388.21,261.57,1277.03
059216,Chicken Pie F.Propria Kg,9.24,38.36,79.39,75.91,315.17,733.53,3045.36
066469,Ganache Pineapple F.Propria Kg,14.48,49.99,12.79,71.03,245.24,185.14,639.18
061604,Pie Ganache Abacx/Lt Ninho F.Propria K,12.48,49.99,3.09,75.04,300.56,38.56,154.47
061603,Pie Ganache Choc/Lt Nest F.Propria K,12.48,49.99,3.49,75.03,300.55,43.56,174.46
061600,Ganache Pie Chocolate F.Propria Kg,12.48,54.99,14.32,77.3,340.62,178.74,787.56
