Code,Description,Unit_Cost,Unit_Price,Unit_Profit,Amount_Sold,Margin%,Total_Cost,Total_Sale,Total_Profit,Month,Year
9318,Juice Refreskant Sal Fr 20G,0.49,1.19,0.7,88.0,39.275000000000006,43.12,104.72,61.6,6,2024
13705,Juice Refreskant Salt Frut 110G,1.11,2.49,1.38,10.0,39.275000000000006,11.1,24.9,13.8,6,2024
31455,Frendkant Salad Fruits 200G Juice,4.44,8.49,4.05,27.0,39.275000000000006,119.91,229.23,109.32,6,2024
13702,Juice Refreskant Uva 110G,1.11,2.49,1.38,34.0,39.275000000000006,37.74,84.66000000000001,46.92,6,2024
44565,200G Uva Refreskant Juice,4.38,8.49,4.11,16.0,39.275000000000006,70.14,135.84,65.7,6,2024
4268,Juice Refreskant Grape 20G,0.5,1.19,0.69,160.0,39.275000000000006,79.28,190.4,111.12,6,2024
9910,Citrus Fruit Tamppical Juice 1Lt,3.45,5.49,2.04,12.0,39.275000000000006,41.36,65.88,24.52,6,2024
56375,Grape Juice Aurora Tint 1Lt,11.96,21.99,10.03,19.0,39.275000000000006,227.31,417.81,190.5,6,2024
72781,Bco Bco Juga Integral Pergola 1Lt,10.7,17.91,7.21,13.0,39.275000000000006,139.09,232.83,93.74,6,2024
76979,"Juice Grape Tint Full House Gold Pet 1,",10.82,19.39,8.57,10.0,39.275000000000006,108.15,193.9,85.75,6,2024
72780,Uva Juice Tient Integral Pergola 1Lt,10.26,18.02,7.76,16.0,39.275000000000006,164.22,288.32,124.1,6,2024
71534,Red Green Uva Juice Aurora 275M,3.49,7.99,4.5,41.0,39.275000000000006,143.21,327.59000000000003,184.38,6,2024
52717,Suino Costelinha Band Kg,14.89,30.0,15.11,10.19,39.275000000000006,151.75,305.7,153.95,6,2024
24793,Suino Costelinha Kg,14.78,23.6,8.82,596.12,39.275000000000006,8807.96,14068.432,5260.47,6,2024
54682,Swine Sirlo Stee Tray Kg,11.48,25.28,13.8,61.85,39.275000000000006,709.9,1563.5680000000002,853.67,6,2024
24549,Suino Lombo Kg,11.42,17.54,6.12,789.96,39.275000000000006,9024.16,13855.8984,4831.74,6,2024
63347,Swine Loin Pedaco Band Kg,11.48,25.29,13.81,14.17,39.275000000000006,162.72,358.3593,195.64,6,2024
54593,Suino Ear Kg,3.74,7.32,3.58,146.38,39.275000000000006,547.81,1071.5016,523.69,6,2024
39790,Suino Paleletinha Tray Kg,10.65,29.87,19.22,0.31,39.275000000000006,3.3,9.2597,5.96,6,2024
71197,Suino Paneta (Belly) Kg,14.52,23.84,9.32,141.55,39.275000000000006,2055.31,3374.552,1319.24,6,2024
63339,Suino Paneta Tray Kg,8.95,29.88,20.93,3.71,39.275000000000006,33.2,110.8548,77.65,6,2024
24659,Swine Por De Porco Kg,4.76,7.81,3.05,259.77,39.275000000000006,1235.71,2028.8037,793.09,6,2024
24697,Suino Penil With Bone Kg,8.38,12.43,4.05,1659.5,39.275000000000006,13913.01,20627.585,6714.57,6,2024
24548,Swine Penil Without Bone Kg,10.67,16.39,5.72,89.42,26.06,953.82,1465.88,512.06,6,2024
63338,Suino Your Tray Kg,6.74,14.98,8.24,21.44,53.27,144.54,321.21,176.67,6,2024
24634,Suino Suan Kg,6.93,11.51,4.58,242.38,31.56,1679.95,2789.8,1109.85,6,2024
54681,Suino Bustle Band Kg,8.99,18.38,9.39,39.21,44.44,352.39,720.68,368.29,6,2024
24630,Suino Bugk Kg,8.99,13.52,4.53,566.87,24.47,5094.79,7665.32,2570.53,6,2024
73582,Supplem Food Reign Melon Mania Lt 4,7.71,10.99,3.28,5.0,29.85,38.55,54.95,16.4,6,2024
78897,Block Support+Reil Sanitar Coala Citu,3.1,6.99,3.89,1.0,41.2,3.1,6.99,3.89,6,2024
74971,Tablet For Croane Codala Fresh 5,5.26,10.99,5.73,6.0,36.4,31.59,65.94,34.35,6,2024
74972,Tablet For Calapada Calala Lavender,5.65,10.99,5.34,1.0,36.4,5.65,10.99,5.34,6,2024
1859,Taff Man Yakult 110Ml,3.43,6.81,3.38,7.0,37.59,24.03,47.67,23.64,6,2024
78560,Tamara S/Natural Tropical Caroco 180G,6.62,13.99,7.37,4.0,41.6,26.47,55.96,29.49,6,2024
15736,Tch210B-Achoc Toddynho Trad 200Ml,1.82,2.92,1.1,32.0,22.81,58.27,93.48,35.21,6,2024
32001,Slim Multileiser Keyboard,23.37,43.19,19.82,1.0,33.01,23.37,43.19,19.82,6,2024
33023,Tekitos Cheese And Oregano Seara 300G,4.78,9.99,5.21,5.0,39.67,23.9,49.95,26.05,6,2024
34918,Tekitos Seara Chicken 300G,4.43,9.99,5.56,1.0,39.67,4.43,9.99,5.56,6,2024
2563,Guarany Guarany 40G,1.74,3.99,2.25,2.0,41.1,3.48,7.98,4.5,6,2024
2562,Tingecor Guarany Marron N 27 40G,1.74,3.99,2.25,2.0,41.1,3.48,7.98,4.5,6,2024
17511,Tingecor Guarany N46 Green Musg 40G,1.87,3.99,2.12,1.0,37.82,1.87,3.99,2.12,6,2024
2564,Tingecor Guarany Black N31 40G,1.76,3.99,2.23,24.0,40.18,42.12,95.76,53.64,6,2024
2556,Tingecor Guarany Turq.,1.74,3.99,2.25,2.0,41.1,3.48,7.98,4.5,6,2024
2559,Tingecor Guarany Green N 20 40G,1.74,3.99,2.25,1.0,41.1,1.74,3.99,2.25,6,2024
2555,Tingecor Guarany Red N 09 40G,1.74,3.99,2.25,1.0,42.23,1.74,3.99,2.25,6,2024
16961,Acrix Ink Black Fabric 37Ml,2.7,4.78,2.08,7.0,28.97,18.93,33.43,14.5,6,2024
13085,Rust Tira Azulim 50Ml,3.88,9.49,5.61,7.0,45.68,27.18,66.43,39.25,6,2024
38187,Tira Limo Azulim 500Ml,2.84,5.49,2.65,6.0,43.04,17.03,32.94,15.91,6,2024
74788,Tira Limo Tudo 500Ml,2.2,4.99,2.79,7.0,42.2,15.37,34.93,19.56,6,2024
76017,Gel Spots Ype Clothes Bca Refill 462,4.39,9.49,5.1,2.0,37.68,8.79,18.98,10.19,6,2024
76018,Strap Gel Gel Color Colorful Clothes 4,4.39,9.49,5.1,2.0,37.68,8.79,18.98,10.19,6,2024
77553,Saif Sache L500 P400Ml,4.61,9.99,5.38,1.0,38.74,4.61,9.99,5.38,6,2024
49121,Tilapia Copacol Emp 300G,5.06,8.49,3.43,12.0,25.32,60.76,101.88,41.12,6,2024
45093,Chicken Strips Super Chicken 300G,3.96,9.03,5.07,34.0,40.33,134.63,306.92,172.29,6,2024
24539,Tomato In Bulk Kg,4.79,6.18,1.39,7569.06,22.39,36284.98,46754.77,10469.79,6,2024
63571,Cherry Tomato In Bulk Kg,10.3,17.45,7.15,75.18,40.98,774.51,1312.27,537.76,6,2024
77435,Cherry Tomatoes Tray Kg,11.32,25.0,13.68,3.17,54.64,35.9,79.15,43.25,6,2024
61598,Chantylly Pineapple Pie,9.42,45.99,36.57,4.53,79.52,42.67,208.32,165.65,6,2024
66476,Chantylly Abcx/Lt Nest F.Propria K,9.42,45.99,36.57,8.27,79.52,77.94,380.52,302.58,6,2024
24674,Chantylly Choc F.Propria Kg Pie,9.42,45.99,36.57,20.52,79.52,193.26,943.54,750.28,6,2024
66478,Chantylly Choc Pie/Lt Nest F.Propria K,9.42,45.99,36.57,9.29,79.52,87.55,427.43,339.88,6,2024
61596,Chantylly Coconut F.Propria Kg Pie,9.42,45.99,36.57,7.67,79.52,72.23,352.64,280.41,6,2024
66477,Chantylly Coconut/Lt Nest F.Propria K,9.43,45.99,36.56,3.12,79.52,29.43,143.67,114.24,6,2024
66473,Chantylly Torta Lt/Nest F.Propria Kg,9.42,45.99,36.57,21.32,79.52,200.87,980.7,779.83,6,2024
61592,Chantylly Pie Strawberry F.Propria Kg,9.42,45.99,36.57,19.64,79.52,185.01,903.24,718.23,6,2024
66475,Chantylly Pie Morg/Lt Nest F.Propria,9.42,45.99,36.57,5.97,79.52,56.22,274.47,218.25,6,2024
61595,Chantylly Pie Prestige F.Propria Kg,9.42,45.99,36.57,16.42,79.52,154.66,755.05,600.39,6,2024
59216,Chicken Pie F.Propria Kg,9.24,35.99,26.75,15.41,74.33,142.43,554.75,412.32,6,2024
66469,Ganache Pineapple F.Propria Kg,14.48,49.99,35.51,24.17,71.03,349.92,1208.09,858.17,6,2024
61603,Pie Ganache Choc/Lt Nest F.Propria K,12.51,49.99,37.48,1.42,75.04,17.77,71.19,53.42,6,2024
61600,Ganache Pie Chocolate F.Propria Kg,12.48,49.99,37.51,15.95,75.04,199.01,797.16,598.15,6,2024
61601,Pie Ganache Coconut F.Propria Kg,12.48,49.99,37.51,16.11,75.03,201.08,805.43,604.35,6,2024
66472,Pie Ganache Coconut/Lt Nest F.Propria K,14.49,49.99,35.5,5.58,71.03,80.83,279.05,198.22,6,2024
61602,Ganache Milk Nest F.Propria Kg,12.48,49.99,37.51,3.5,75.03,43.68,174.95,131.27,6,2024
59245,Pie Ganache Strawberry F.Propria Kg,14.84,49.99,35.15,22.53,70.31,334.4,1126.49,792.09,6,2024
66471,Pie Ganache Morg/Lt Ninho F.Propria K,14.48,49.99,35.51,17.65,71.03,255.57,882.32,626.75,6,2024
24686,Pie Ganache Prestige F.Propria Kg,10.0,49.99,39.99,5.3,80.0,53.02,265.04,212.02,6,2024
74682,F.Propria Kg Ham Pare And Cheese,9.24,32.99,23.75,15.07,71.99,139.28,497.31,358.03,6,2024
50282,Crimson Tray 500G Uva,6.53,8.75,2.22,401.0,25.29,2620.0,3506.85,886.85,6,2024
27039,Italia Kg Grape,16.48,25.4,8.92,7.46,35.15,122.96,189.6,66.64,6,2024
24708,Grape Jubilee Kg,16.5,26.48,9.98,12.68,34.1,209.24,335.63,126.39,6,2024
24580,National Grape,6.01,9.69,3.68,3.47,38.09,20.84,33.67,12.83,6,2024
78058,Raisins Black S/Seed Pietrelli Kg,14.52,36.49,21.97,26.43,52.67,383.77,964.45,580.68,6,2024
51148,Pink Grape 500G,8.0,14.64,6.64,42.0,45.34,336.0,614.71,278.71,6,2024
36754,Grape Thompson S/S 500G,10.66,18.12,7.46,77.0,41.2,820.5,1395.33,574.83,6,2024
62975,Grape Vitoria 500G Tray,6.25,8.07,1.82,524.0,22.49,3276.0,4226.48,950.48,6,2024
24542,In Bulk Kg Ground,8.29,13.39,5.1,50.12,38.09,415.4,670.92,255.52,6,2024
63619,Padded Packed Kg,8.68,17.39,8.71,6.65,50.09,57.7,115.62,57.92,6,2024
65908,Vasilhame Returned Pete 2Lt,2.0,2.5,0.5,18.0,20.0,36.0,45.0,9.0,6,2024
1161,Veja Deseng 500 Ml,9.42,14.99,5.57,1.0,22.21,9.42,14.99,5.57,6,2024
45054,Veja Desng Pulv Lar 500Ml,11.79,21.99,10.2,2.0,34.06,23.58,43.98,20.4,6,2024
18778,Veja Cleaning Pes Flor/C500Ml,4.86,8.99,4.13,1.0,26.64,4.86,8.99,4.13,6,2024
71962,Veja Heavy Cleaning Chlorine Ativ X-14 2Em1 1,7.34,14.99,7.65,7.0,33.36,51.4,104.93,53.53,6,2024
40703,Petreser Pete 1Lt Groinery Syrup,6.1,12.49,6.39,2.0,33.63,12.19,24.98,12.79,6,2024
46131,Beef Burger Bov W/ Friboi Cheese 120G,1.85,4.49,2.64,4.0,45.28,7.4,17.96,10.56,5,2024
24513,Avocado In Bulk Kg,3.41,5.5,2.09,302.68,38.08,1030.71,1664.6,633.89,5,2024
25049,Pineapple Unit,2.9,3.99,1.09,1109.0,27.4,3213.64,4426.72,1213.08,5,2024
68161,Pumpkin Baiana In Bulk Kg,1.37,2.19,0.82,294.2,37.55,402.43,644.38,241.95,5,2024
68162,Pumpkin Baiana Packed Kg,1.37,2.81,1.44,117.92,51.12,162.05,331.54,169.49,5,2024
24541,Pumpkin Cabotia In Bulk Kg,2.16,3.25,1.09,1075.53,33.5,2325.64,3497.23,1171.59,5,2024
63614,Pumpkin Cabotia Packed Kg,2.26,4.58,2.32,617.52,50.57,1398.38,2829.24,1430.86,5,2024
24660,Goianinha In Bulk Kg,1.97,3.59,1.62,9.09,45.25,17.87,32.64,14.77,5,2024
30460,Pumpkin Moranga In Bulk Kg,2.08,3.71,1.63,14.44,43.98,29.98,53.52,23.54,5,2024
63616,Pumpkin Paddled Padded Kg,2.11,4.29,2.18,4.62,50.93,9.73,19.83,10.1,5,2024
24579,Zucchini In Bulk Kg,2.54,3.94,1.4,455.11,35.57,1153.96,1791.14,637.18,5,2024
75220,Activia Liquido Lf Plum 750G + 50G,8.69,17.99,9.3,6.0,40.36,52.14,107.94,55.8,5,2024
75221,Activia Liquido Lf Oats 750G + 50G,9.34,17.99,8.65,8.0,40.36,74.68,143.92,69.24,5,2024
75222,Activia Liquido Lf Strawberry 750G + 50G,8.69,17.99,9.3,8.0,40.36,69.53,143.92,74.39,5,2024
75218,Activia Liquido Lf Zero Plum 750G + 50G,10.66,20.99,10.33,5.0,37.3,53.3,104.95,51.65,5,2024
75219,Activia Liquido Lf Zero Strawberry 750G + 50G,11.12,20.99,9.87,2.0,37.3,22.24,41.98,19.74,5,2024
19640,Coconut Ducoco 200Ml Water,1.44,2.79,1.35,15.0,35.95,21.65,41.85,20.2,5,2024
15879,Coconut Water Kero Coconut 1Lt,7.31,13.69,6.38,10.0,29.09,73.12,136.9,63.78,5,2024
51616,Coconut Water More Coconut 1L,7.04,13.37,6.33,21.0,28.4,147.78,280.79,133.01,5,2024
58537,200Ml Coconut Water Water,1.48,3.49,2.01,6.0,47.42,8.89,20.94,12.05,5,2024
14800,Coconut Water Sococo 1L,7.31,12.31,5.0,28.0,24.01,204.58,344.72,140.14,5,2024
17398,Coconut Water Sococo 200Ml,1.65,3.49,1.84,3.0,37.13,4.96,10.47,5.51,5,2024
78243,Vitcoco Coconut Water 1Lt,5.99,10.48,4.49,45.0,28.45,269.51,471.68,202.17,5,2024
13874,Water Min Acqua Lia S/Gas Gl 5L Un,7.17,9.99,2.82,53.0,28.23,380.01,529.47,149.46,5,2024
72684,Min C/Gas Petropolitan 510Ml,1.66,2.44,0.78,160.0,31.7,266.08,389.6,123.52,5,2024
8288,Min Crystal Water With Gas 500Ml,1.44,1.99,0.55,1068.0,27.59,1537.92,2123.83,585.91,5,2024
8286,Water Min Crystal S/Gas 500Ml,1.15,1.71,0.56,656.0,32.68,754.43,1120.74,366.31,5,2024
8290,Crystal Min Crystal Water 1.5Lt,2.18,3.13,0.95,334.0,30.3,728.45,1045.06,316.61,5,2024
8289,Water Min Crystal S/Gas 1.5Lt,1.93,2.88,0.95,335.0,32.98,646.89,965.19,318.3,5,2024
72640,Water Lebrinha Premium W/Gas 500Ml,1.38,2.19,0.81,5.0,36.99,6.9,10.95,4.05,5,2024
71532,Water Lebrinha Premium S/Gas 350Ml,1.3,1.99,0.69,4.0,34.67,5.2,7.96,2.76,5,2024
73578,Water Min Lebrinha S/ Gas 497Ml,1.1,1.59,0.49,1.0,30.82,1.1,1.59,0.49,5,2024
72685,Water Min S/Gas Petropolitana 510Ml,1.56,1.89,0.33,10.0,17.2,15.65,18.9,3.25,5,2024
69268,Goya Mineral Water 1.5Lt,1.87,2.91,1.04,90.0,35.55,168.66,261.7,93.04,5,2024
32078,Native Mineral Water Delivery 20Lt Region,12.12,17.95,5.83,142.0,32.48,1721.1,2549.18,828.08,5,2024
65898,Long Mineral Water Distance 20L Distance,12.09,18.5,6.41,17.0,34.63,205.6,314.5,108.9,5,2024
32070,Native Mineral Water Ordinance,12.16,17.45,5.29,131.0,30.32,1592.8,2286.0,693.2,5,2024
69164,Water To Pass Roup Baby Tropical Aroma,7.36,12.89,5.53,2.0,35.07,14.73,25.78,11.05,5,2024
69165,Water Pass Roup Tropical Comfort Aro,7.37,12.89,5.52,3.0,35.07,22.1,38.67,16.57,5,2024
78347,Water Sanitia Geo 2Lt,2.51,4.39,1.88,859.0,34.17,2153.33,3770.84,1617.51,5,2024
78348,Water Sanitia Geo 5Lt,6.3,12.99,6.69,80.0,43.79,504.31,1039.05,534.74,5,2024
4123,Kijoia 1L Sanitarian Water,1.39,2.99,1.6,3.0,44.82,4.18,8.97,4.79,5,2024
4126,Kijoia 2L Sanitarian Water,2.27,4.99,2.72,3.0,46.09,6.81,14.97,8.16,5,2024
7879,Sheet Water Proeish 1L,1.41,2.99,1.58,79.0,44.82,111.1,236.21,125.11,5,2024
18814,Water Sheet Proeish 2L,2.5,4.99,2.49,268.0,40.89,669.33,1337.59,668.26,5,2024
61373,5Lt Sheeting Water,6.59,12.99,6.4,48.0,40.34,316.46,623.52,307.06,5,2024
4400,Water Sanitria Qboa 1Lt,2.56,5.49,2.93,120.0,47.23,307.26,658.8,351.54,5,2024
4401,Water Sanitia Qboa 2Lt,4.61,8.51,3.9,90.0,38.68,415.03,765.48,350.45,5,2024
31379,Water Sanitia Qboa 5Lt,11.08,19.05,7.97,23.0,34.21,254.77,438.08,183.31,5,2024
21064,Ype 1Lt Sanitary Water,2.34,4.99,2.65,99.0,47.02,231.39,493.97,262.58,5,2024
38838,Ype Bomb 5Lt Sanitary Water,9.55,18.99,9.44,22.0,43.1,210.16,417.78,207.62,5,2024
67914,Ype Cloro Sanitary Water At Lv2Lt Pag1.8,3.61,6.99,3.38,40.0,38.83,144.36,279.69,135.33,5,2024
26366,Ype Water Ype Cloro Active 2Lt,4.14,8.49,4.35,60.0,44.93,248.16,509.63,261.47,5,2024
10587,Zupp 1Lt Sanitria Water,2.04,3.99,1.95,35.0,39.42,71.4,139.65,68.25,5,2024
10897,Zupp 2Lt Sheeting Water,2.95,6.69,3.74,87.0,47.85,256.3,582.19,325.89,5,2024
16862,5Lt Zupp Sanitting Water,8.62,16.99,8.37,47.0,39.89,405.14,798.53,393.39,5,2024
78619,Agua Tonica Antarctica Zero Lt 269Ml,1.73,2.45,0.72,68.0,29.67,117.4,166.92,49.52,5,2024
2578,Agua Tonica Antarctica 350Ml,2.75,3.47,0.72,70.0,20.62,192.65,242.7,50.05,5,2024
2579,Agua Tonica Antarctica Diet 350Ml,2.74,3.43,0.69,35.0,20.05,95.9,119.95,24.05,5,2024
66061,Agua Tonica Anarctica Lt 269Ml,1.71,2.52,0.81,19.0,32.07,32.54,47.91,15.37,5,2024
74689,Agua Tonica Imperial City 350Ml,2.4,2.99,0.59,15.0,19.62,36.05,44.85,8.8,5,2024
74690,Agua Tonica Imperial City S/ Cudar 35,2.4,2.99,0.59,9.0,19.67,21.62,26.91,5.29,5,2024
52504,Water Tonica Schwepppes Quinino 350Ml,2.75,3.46,0.71,6.0,20.42,16.5,20.74,4.24,5,2024
71729,Water Tonica Schwepppes,2.75,3.39,0.64,3.0,18.88,8.25,10.17,1.92,5,2024
18303,Alcohol Gel 62.4 Inpl Zupp 500G,4.03,9.99,5.96,5.0,51.88,20.15,49.95,29.8,5,2024
18333,Alcohol Gel Crystal Start 500G,3.63,7.99,4.36,3.0,45.82,10.89,23.97,13.08,5,2024
30654,Alcohol Gel Start Eucl 500G,4.36,7.99,3.63,1.0,34.87,4.36,7.99,3.63,5,2024
57561,Alcohol Gel Zupp Queim/Labared 80Inpm 44,4.66,9.99,5.33,2.0,44.45,9.31,19.98,10.67,5,2024
79714,Alcohol Liquido Pure House (70) 500Ml,2.95,5.49,2.54,14.0,40.76,41.27,76.86,35.59,5,2024
6005,Alcohol Liquido Sol (46) 1Lt,4.25,7.99,3.74,140.0,45.0,594.51,1118.66,524.15,5,2024
67096,Alcohol Liquido Sol (46) 500Ml,2.13,4.49,2.36,74.0,41.41,157.81,332.54,174.73,5,2024
46469,Alcohol Start Gel Acend Fire 500G,4.38,9.99,5.61,7.0,47.22,30.63,69.93,39.3,5,2024
24724,Garlic A Bulk Kg,20.29,31.72,11.43,965.08,27.31,19579.9,30610.77,11030.87,5,2024
16448,Packed Garlic Kg,20.21,44.28,24.07,24.21,48.13,489.28,1071.84,582.56,5,2024
73560,Alim Cuddle Breeze Amend And Coconut 1Lt,10.19,19.99,9.8,3.0,43.54,30.56,59.97,29.41,5,2024
59615,Alim W/Amend Cuddle Breeze Choc 1Lt,10.19,19.99,9.8,1.0,43.54,10.19,19.99,9.8,5,2024
71538,Soybean Food Strawberry 200Ml,1.53,2.99,1.46,2.0,30.43,3.06,5.98,2.92,5,2024
14066,Soy Food Grape Ades 1Lt,5.36,10.99,5.63,5.0,33.67,26.79,54.95,28.16,5,2024
24341,Alv Vanish Pink Multipurpose 1.5Lt,21.84,29.99,8.15,4.0,0.93,87.36,119.96,32.6,5,2024
20633,Alv Vanish Ref Multipurpose 500Ml,5.65,10.55,4.9,14.0,28.63,79.04,147.71,68.67,5,2024
24342,Alv Vanish White 1.5Lt,17.6,29.99,12.39,4.0,27.98,70.42,119.96,49.54,5,2024
19565,Alvej Vanish 500Ml Multipurpose,7.27,13.49,6.22,2.0,33.74,14.54,26.98,12.44,5,2024
17340,Alvej Vanish Oxi Action Multi Power 450G,15.44,26.99,11.55,2.0,29.79,30.89,53.98,23.09,5,2024
22890,Alvej Vanish Ref White 500Ml,5.73,10.56,4.83,13.0,31.88,74.47,137.22,62.75,5,2024
21833,Alvej Vanish Takes Crystal White Spots,13.96,26.99,13.03,7.0,29.64,97.71,188.93,91.22,5,2024
14838,Alvej Vanish White 500Ml,6.95,13.49,6.54,8.0,31.67,55.61,107.92,52.31,5,2024
12294,Bresh Cloro Vd Flo 2Lt,6.58,10.99,4.41,2.0,34.0,13.16,21.98,8.82,5,2024
7058,Bresh Choro Vida Fl 1Lt,3.14,5.49,2.35,2.0,37.09,6.27,10.98,4.71,5,2024
7048,Bresh Cloro Vida Fre 1Lt,2.61,5.49,2.88,3.0,36.92,7.82,16.47,8.65,5,2024
52607,Bresh Star S/Chloro 1Lt,3.57,6.99,3.42,20.0,32.88,71.4,139.8,68.4,5,2024
52608,Bresh Star S/Chloro 2Lt,6.01,11.99,5.98,28.0,34.11,168.34,335.72,167.38,5,2024
13079,Bresh S/Cl Start Tuff 2Lt,9.06,14.99,5.93,3.0,33.42,27.17,44.97,17.8,5,2024
19641,Brise Start Without Chloo 1Lt,4.88,7.99,3.11,4.0,32.74,19.51,31.96,12.45,5,2024
27369,Bresh Ype Flower Prim 1Lt,2.76,6.49,3.73,8.0,42.1,22.1,51.92,29.82,5,2024
26459,Bleach Ype Florre Prim 2Lt,4.71,10.99,6.28,11.0,41.67,51.83,120.89,69.06,5,2024
10652,Floral Zupp 1Lt,3.0,5.99,2.99,1.0,33.59,3.0,5.99,2.99,5,2024
76813,Brisa Brisa Classic Branco 2Lt,4.3,8.49,4.19,4.0,31.1,17.2,33.96,16.76,5,2024
70462,Softener Comfort Concentrated Bisa El Lv 500,6.94,13.49,6.55,3.0,36.33,20.81,40.47,19.66,5,2024
78413,Softener Comfort Concentrated Energy Floral R,11.39,19.99,8.6,8.0,36.2,91.12,159.92,68.8,5,2024
64624,Softener Comfort Concentrated Fiber Prot 500M,7.13,13.49,6.36,5.0,35.06,35.65,67.45,31.8,5,2024
64617,Softener Comfort Concentrated Hydra Serum 50,7.16,13.47,6.31,6.0,41.45,42.95,80.83,37.88,5,2024
22131,Softener Comfort Concentrated Orig 500Ml,6.69,13.49,6.8,5.0,38.99,33.45,67.45,34.0,5,2024
50565,Softener Comfort Concentrated Orig400Lv500,5.6,13.49,7.89,5.0,49.0,27.98,67.45,39.47,5,2024
43561,Softener Comfort Concentrated Pur/Cuid 500Ml,7.54,13.49,5.95,1.0,31.28,7.54,13.49,5.95,5,2024
63435,Softener Comfort Concentrated Pur/Cuid Sh 900,11.26,19.99,8.73,4.0,30.74,45.04,79.96,34.92,5,2024
67109,Pure Care Comfort Softener 1.8Lt,12.85,21.99,9.14,2.0,35.62,25.7,43.98,18.28,5,2024
68026,Softener Comfort Trad 1.8Lt,12.85,21.99,9.14,6.0,35.6,77.11,131.94,54.83,5,2024
78543,Softener Concentrated Casaflor Desire 500Ml,5.54,10.99,5.45,1.0,39.31,5.54,10.99,5.45,5,2024
78545,Softener Conci Pure Pure Tenderness 5,5.54,10.99,5.45,1.0,39.31,5.54,10.99,5.45,5,2024
74428,Softener Concrete,7.14,13.99,6.85,2.0,30.74,14.29,27.98,13.69,5,2024
78583,Softener Concentrated Old Baby 500Ml,4.53,9.99,5.46,1.0,39.81,4.53,9.99,5.46,5,2024
78584,Softener Concentrated Velvet Blue Sky 500Ml,4.53,9.05,4.52,47.0,33.53,212.86,425.2,212.34,5,2024
78585,Softener Concentrated Velvet Romance 500Ml,4.53,9.35,4.82,14.0,35.67,63.42,130.86,67.44,5,2024
78586,Softener Concentrated Velvet Secrets 500Ml,4.53,9.2,4.67,19.0,34.65,86.07,174.81,88.74,5,2024
75643,Softener Concentrated Ype Blue Sup Refiliation 900Ml,7.38,16.99,9.61,1.0,40.89,7.38,16.99,9.61,5,2024
75644,Softener Concentrated Ype Delicate Sup Refill 9,7.38,16.99,9.61,7.0,40.89,51.68,118.93,67.25,5,2024
79460,Softener Concentrated Ype Pink Garden 1.5Lt,12.43,25.49,13.06,1.0,33.65,12.43,25.49,13.06,5,2024
75642,Softener Concentrated Ype Pink Sup Refill 900Ml,7.38,16.99,9.61,5.0,40.89,36.92,84.95,48.03,5,2024
66913,Softener Downy Concentrated Adoravel 450Ml,7.34,11.35,4.01,12.0,20.65,88.07,136.17,48.1,5,2024
74120,Softener Downy Concentrated Adoravel 900Ml,13.02,25.79,12.77,2.0,32.99,26.04,51.58,25.54,5,2024
71988,Softener Downy Concentrated Agua Fresc 1Lt,13.02,25.02,12.0,5.0,30.94,65.09,125.12,60.03,5,2024
64982,Softener Downy Concentrated Water Fresh 500Ml,6.96,10.94,3.98,18.0,23.04,125.19,196.95,71.76,5,2024
75092,Softener Downy Concentrated Brea De Verao Sc,14.17,25.99,11.82,7.0,29.78,99.21,181.93,82.72,5,2024
70411,Softener Downy Concrete Intense 50,7.16,11.02,3.86,118.0,24.34,844.4,1300.11,455.71,5,2024
70596,Softener Downy Conca Intense+Pe,13.33,24.99,11.66,14.0,30.84,186.63,349.86,163.23,5,2024
79124,Softener Downy Concur Brisa 1Lt,13.75,25.22,11.47,12.0,31.48,164.99,302.65,137.66,5,2024
78825,Softener Downy Conca Soft 500Ml,7.34,10.86,3.52,23.0,17.09,168.8,249.77,80.97,5,2024
60979,Softener Downy Concentrated Brisa Verao 1Lt,13.94,24.59,10.65,5.0,35.97,69.71,122.95,53.24,5,2024
27681,Softener Downy Concreo Verao 500M,7.66,11.26,3.6,28.0,18.43,214.38,315.34,100.96,5,2024
79341,Softener Downy Concreo Verao 500M,6.5,10.89,4.39,151.0,31.01,981.08,1644.44,663.36,5,2024
43612,Softener Downy Concentrated Fresc/Prim 500Ml,7.26,12.17,4.91,49.0,28.38,355.94,596.32,240.38,5,2024
68259,Softener Downy Concentrated Fresh Freshness,14.87,26.17,11.3,11.0,32.08,163.61,287.89,124.28,5,2024
27679,Softener Downy Concentrated Lirio Camp 500Ml,7.05,10.74,3.69,23.0,24.99,162.09,247.06,84.97,5,2024
77298,Softener Downy Concentrated Lyiros Do Campo S,20.0,34.99,14.99,2.0,29.21,40.01,69.98,29.97,5,2024
61661,Softener Downy Concentrated Lyiros Do Campo1L,13.95,26.39,12.44,10.0,35.97,139.54,263.9,124.36,5,2024
66915,Softener Downy Concentrated Mistico 450Ml,7.34,10.99,3.65,16.0,18.07,117.42,175.84,58.42,5,2024
66914,Softener Downy Concixao 450Ml,7.34,10.67,3.33,30.0,15.58,220.17,319.99,99.82,5,2024
67320,Softener Downy Concixao 900Ml,14.02,25.79,11.77,9.0,30.62,126.18,232.11,105.93,5,2024
66260,Softener Downy Concentrated Sens Hippoalerg 4,7.34,11.22,3.88,13.0,19.76,95.41,145.87,50.46,5,2024
76456,Flom Antifrizz 500Ml Softener,4.03,7.13,3.1,29.0,26.19,116.87,206.71,89.84,5,2024
