Código   Descrição                                  Quant. Venda Un.      Custo     Compra        C.M.V Margem % Mkp            Venda
081228   SORV NESTLE TRAD CREME POTE 1,5LT            19,000      21,94     298,30      328,70      328,70   21,14    26,81      416,81
081229   SORV NESTLE TRAD FLOCOS POTE 1,5LT           31,000      21,73     486,70      536,30      536,30   20,39    25,62      673,69
081230   SORV NESTLE TRAD NAPOLIT FLOC POTE 1,5LT      9,000      22,55     141,30      155,70      155,70   23,27    30,32      202,91
081231   SORV NESTLE TRAD NAPOLITANO POTE 1,5LT      112,000      21,62   1.758,40    1.937,60    1.937,60   20,00    24,99    2.421,88
082583   SORV NESTLE ZR ACUCAR NAPOLITANO POTE 4       7,000      29,99     138,85      153,01      153,01   27,12    37,20      209,93
074165   SORVETE TROPICAL 1,5LT                      431,000      16,99   4.303,10    4.693,59    4.693,59   35,90    56,01    7.322,69
040992   STEAK DE FRANGO SUPER FRANGO 100G         2.494,000       2,06   2.261,42    3.076,31    3.076,31   40,16    67,10    5.140,63
050143   STEAK FRANGO PERDIGAO 100G                  855,000       2,49     983,25    1.337,22    1.337,22   37,19    59,21    2.128,95
081260   STEAK FRANGO RECH PRES PER QUEIJ PERDIGA     24,000       4,99      56,69       77,11       77,11   35,61    55,31      119,76
017381   SUCO ADES UVA 200ML                           1,000       3,29       1,80        2,22        2,22   32,52    48,20        3,29
025322   SUCO ALIANCA UVA INTEGRAL 1,5LT              18,000      23,50     213,25      290,10      290,10   31,41    45,79      422,93
066049   SUCO AMB NATURAL ONE LARANJA 1,5LT           24,000      17,57     261,70      324,00      324,00   23,18    30,17      421,76
066048   SUCO AMB NATURAL ONE UVA 1,5LT              135,000      17,43   1.472,04    1.822,50    1.822,50   22,57    29,14    2.353,65
003199   SUCO DAFRUTA CAJU 500ML                      47,000       4,99     106,74      145,18      145,18   38,10    61,54      234,53
003200   SUCO DAFRUTA MARACUJA 500ML                  11,000       8,99      47,18       64,20       64,20   35,08    54,04       98,89
008661   SUCO DEL VALLE MANGA 1LT                      4,000       7,99      16,29       22,16       22,16   30,66    44,22       31,96
006746   SUCO DEL VALLE ABACAXI 1LT                    5,000       7,99      20,36       27,70       27,70   30,66    44,22       39,95
011480   SUCO DEL VALLE CAJU 1LT                      14,000       7,99      57,01       77,56       77,56   30,66    44,22      111,86
079552   SUCO DEL VALLE FRUT CITRUS 1,5LT             85,000       5,72     310,17      381,65      381,65   21,56    27,48      486,54
045053   SUCO DEL VALLE FRUT LARANJA 1,5LT            60,000       5,69     218,94      269,40      269,40   21,03    26,64      341,16
041146   SUCO DEL VALLE FRUT LARANJA 450ML            49,000       2,69      75,31       92,66       92,66   29,70    42,25      131,81
045118   SUCO DEL VALLE FRUT UVA 1,5L                223,000       5,68     813,73    1.001,27    1.001,27   20,97    26,53    1.266,91
043193   SUCO DEL VALLE FRUT UVA 450ML                43,000       2,69      66,09       81,31       81,31   29,70    42,25      115,67
                                 Relatórios de Vendas - Por Produto
SUPER SANTA CLARA LTDA LJ001 - CNPJ : 02.928.531/0001-74                                                 Empresa/Filial: 001
Período: 01/03/2025 à 31/03/2025 Famílias: 004,005,006,007,008,011,014
SGLinear: 25.03.07 (vendasecf01) - Usuário: cai - Data/Hora impres.: 28/04/2025 15:28:27
Página 35 de 38


Código   Descrição                                   Quant. Venda Un.     Custo    Compra       C.M.V Margem % Mkp        Venda
035931   SUCO   DEL VALLE LARANJA 1LT                  5,000     7,99      20,36      27,70      27,70   30,66   44,22      39,95
008663   SUCO   DEL VALLE MARACUJA 1LT                32,000     7,99     130,30     177,28     177,28   30,66   44,22     255,68
054600   SUCO   DEL VALLE PESSEG LATA 290ML            3,000     3,99       5,84       7,95       7,95   33,58   50,57      11,97
008662   SUCO   DEL VALLE PESSEGO 1L                  13,000     7,99      52,95      72,02      72,02   30,66   44,22     103,87
043267   SUCO   DEL VALLE S/CONS 100% UVA 1L          12,000    15,49      98,60     134,16     134,16   27,82   38,55     185,88
008664   SUCO   DEL VALLE UVA 1LT                     32,000     7,99     130,30     177,28     177,28   30,66   44,22     255,68
054601   SUCO   DEL VALLE UVA LATA 290ML               7,000     3,99      13,64      18,55      18,55   33,58   50,57      27,93
034671   SUCO   JOTA PE UVA 1LT                       10,000    21,49     117,90     152,98     152,98   28,82   40,48     214,90
005674   SUCO   JOTA PE UVA 500ML                     14,000    12,99     103,34     127,94     127,94   29,65   42,15     181,86
016441   SUCO   KAPO ABACAXI KAURI 200ML              18,000     2,69      25,84      31,91      31,91   34,10   51,74      48,42
070404   SUCO   KAPO CAJU 200ML                       23,000     2,69      32,85      40,56      40,56   34,44   52,54      61,87
016440   SUCO   KAPO LARANJA KIKE 200ML               38,000     2,69      53,88      66,50      66,50   34,94   53,71     102,22
066132   SUCO   KAPO MACA 200ML                        6,000     2,69       8,41      10,38      10,38   35,69   55,49      16,14
016439   SUCO   KAPO MARACUJA KEMI 200ML              73,000     2,69     104,40     128,89     128,89   34,36   52,35     196,37
016442   SUCO   KAPO MORANGO KIM 200ML                83,000     2,69     119,68     147,75     147,75   33,82   51,11     223,27
013718   SUCO   KAPO UVA 200ML                        80,000     2,69     114,42     141,26     141,26   34,36   52,34     215,20
005864   SUCO   LA FRUIT CAJU 1LT                    127,000     6,99     513,97     634,49     634,49   28,52   39,91     887,69
010638   SUCO   LA FRUIT CAJU 200ML                  144,000     2,19     181,10     223,51     223,51   29,14   41,13     315,44
040976   SUCO   LA FRUIT CAJU LATA 350ML              23,000     3,99      56,01      69,16      69,16   24,64   32,69      91,77
039581   SUCO   LA FRUIT GOIAB 1LT                    84,000     6,99     339,95     419,66     419,66   28,52   39,90     587,12
039582   SUCO   LA FRUIT GOIAB 200ML                 137,000     2,19     166,73     205,91     205,91   31,37   45,71     300,03
043978   SUCO   LA FRUIT GOIABA LA 350ML               6,000     3,99      14,61      18,04      18,04   24,64   32,69      23,94
009968   SUCO   LA FRUIT LARANJA 1LT                  51,000     6,99     206,40     254,80     254,80   28,53   39,91     356,49
010616   SUCO   LA FRUIT LARANJA 200ML                76,000     2,19      92,49     114,23     114,23   31,37   45,71     166,44
005841   SUCO   LA FRUIT MANGA 1LT                    44,000     6,99     178,07     219,82     219,82   28,53   39,91     307,56
005866   SUCO   LA FRUIT MANGA 200ML                  97,000     2,19     118,10     145,85     145,85   31,34   45,65     212,43
005834   SUCO   LA FRUIT MARAC 350ML                  28,000     3,99      68,18      84,20      84,20   24,64   32,69     111,72
005860   SUCO   LA FRUIT MARAC 200ML                 328,000     2,19     414,92     512,01     512,01   28,80   40,45     719,13
005842   SUCO   LA FRUIT MARACUJA 1LT                277,000     6,99   1.121,02   1.383,89   1.383,89   28,52   39,91   1.936,19
057174   SUCO   LA FRUIT MIST UVA MACA 2L             24,000    13,99     218,50     242,78     242,78   27,69   38,30     335,76
005837   SUCO   LA FRUIT PES 350ML                    12,000     3,99      29,22      36,08      36,08   24,64   32,69      47,88
005844   SUCO   LA FRUIT PESSEGO 1LT                 126,000     6,99     509,92     629,50     629,50   28,53   39,91     880,74
005859   SUCO   LA FRUIT PESSEGO 200ML               110,000     2,19     134,01     165,50     165,50   31,32   45,60     240,98
005845   SUCO   LA FRUIT UVA 1LT                     337,000     6,99   1.363,84   1.683,65   1.683,65   28,53   39,91   2.355,59
005861   SUCO   LA FRUIT UVA 200ML                   715,000     2,19     904,48   1.116,83   1.116,83   28,68   40,21   1.565,93
005838   SUCO   LA FRUIT UVA LATA 350ML               23,000     3,99      56,01      69,16      69,16   24,64   32,69      91,77
053888   SUCO   LA FRUIT UVA LIGHT 200ML              34,000     2,19      41,38      51,10      51,10   31,37   45,71      74,46
053795   SUCO   LA FRUIT UVA MACA LIGHT 1L            15,000     6,99      60,69      74,94      74,94   28,53   39,91     104,85
004774   SUCO   MAGUARY CAJU 1LT                      13,000     7,97      44,92      61,10      61,10   41,05   69,64     103,65
003081   SUCO   MAGUARY CAJU 500ML                    19,000     6,25      50,46      68,64      68,64   42,23   73,09     118,81
082277   SUCO   MAGUARY GOIABA 1LT                     1,000     7,99       3,46       4,70       4,70   41,18   70,00       7,99
082278   SUCO   MAGUARY MACA 1LT                       1,000     7,99       3,46       4,70       4,70   41,18   70,00       7,99
003082   SUCO   MAGUARY MARACUJA 500ML                 9,000    12,99      59,24      77,20      77,20   33,96   51,43     116,91
004605   SUCO   MAGUARY UVA 1LT                        3,000     7,99      10,37      14,10      14,10   41,18   70,00      23,97
080830   SUCO   NATURAL MAIS HEALTH CAJU 1LT           7,000    15,56      67,65      83,52      83,52   23,33   30,43     108,93
080826   SUCO   NATURAL MAIS HEALTH CAJU 300ML         1,000     6,49       4,29       5,30       5,30   18,34   22,45       6,49
080831   SUCO   NATURAL MAIS HEALTH GOIABA 1LT        14,000    13,56     113,40     140,00     140,00   26,26   35,61     189,86
080827   SUCO   NATURAL MAIS HEALTH GOIABA 300ML       1,000     5,99       3,24       4,00       4,00   33,22   49,75       5,99
080833   SUCO   NATURAL MAIS HEALTH LARANJA 1LT        8,000    15,99      71,28      88,00      88,00   31,21   45,36     127,92
080828   SUCO   NATURAL MAIS HEALTH LARANJA 300ML      3,000     6,99      11,91      14,70      14,70   29,90   42,65      20,97
080834   SUCO   NATURAL MAIS HEALTH UVA 1LT            7,000    17,00      76,22      94,10      94,10   20,92   26,45     118,98
080829   SUCO   NATURAL MAIS HEALTH UVA 300ML          4,000     8,49      18,47      22,80      22,80   32,86   48,95      33,96
082728   SUCO   NATURAL ONE CAJU MACA 1,5LT            5,000    18,99      54,52      67,50      67,50   28,91   40,67      94,95
063857   SUCO   PRATS LARANJA INTEGRAL 1,7LT           1,000    30,99      20,03      22,50      22,50   27,40   37,73      30,99
071591   SUCO   PRATS LARANJA INTEGRAL 300ML          10,000     7,99      48,07      55,00      55,00   31,16   45,27      79,90
063853   SUCO   PRATS LARANJA INTEGRAL 900ML          13,000    16,99     132,68     163,80     163,80   25,84   34,84     220,87
070788   SUCO   PRATS UVA INTEGRAL 300ML              11,000     7,99      59,72      67,10      67,10   23,65   30,98      87,89
063854   SUCO   PRATS UVA INTEGRAL 900ML               3,000    20,99      39,92      44,85      44,85   28,78   40,40      62,97
082274   SUCO   PRONTO MAGUARY FRUIT SHOOT LAR 15     19,000     1,99      20,16      24,89      24,89   34,17   51,91      37,81
077321   SUCO   PRONTO MAGUARY FRUIT SHOOT MARAC 1    55,000     1,99      58,36      72,05      72,05   34,17   51,91     109,45
077323   SUCO   PRONTO MAGUARY FRUIT SHOOT UVA 15     41,000     1,99      43,50      53,71      53,71   34,17   51,91      81,59
049514   SUCO   QUINTA DO MORG UVA BRC INT 1LT         1,000    17,99      10,04      12,58      12,58   30,10   43,06      17,99
049512   SUCO   QUINTA DO MORG UVA TINT INT 1LT       10,000    17,99     100,43     125,75     125,75   30,10   43,06     179,90
014933   SUCO   REFRESKANT ABACAXI 110G               15,000     2,49      16,88      22,95      22,95   38,55   62,75      37,35
045566   SUCO   REFRESKANT ABACAXI 200G               27,000     8,49     110,16     149,85     149,85   34,63   52,97     229,23
004280   SUCO   REFRESKANT ABACAXI 20G                69,000     1,19      34,36      46,78      46,78   43,03   75,52      82,11
041115   SUCO   REFRESKANT CAJU 110G                   9,000     2,49      10,13      13,77      13,77   38,55   62,75      22,41
045565   SUCO   REFRESKANT CAJU 200G                  10,000     8,49      40,80      55,50      55,50   34,63   52,97      84,90
013703   SUCO   REFRESKANT GOIABA 110G                15,000     2,49      16,88      22,95      22,95   38,55   62,75      37,35
022957   SUCO   REFRESKANT GOIABA 20G                 72,000     1,19      35,86      48,82      48,82   43,03   75,52      85,68
                                Relatórios de Vendas - Por Produto
SUPER SANTA CLARA LTDA LJ001 - CNPJ : 02.928.531/0001-74                                                   Empresa/Filial: 001
Período: 01/03/2025 à 31/03/2025 Famílias: 004,005,006,007,008,011,014
SGLinear: 25.03.07 (vendasecf01) - Usuário: cai - Data/Hora impres.: 28/04/2025 15:28:27
Página 36 de 38


Código   Descrição                                  Quant. Venda Un.      Custo     Compra        C.M.V Margem % Mkp        Venda
047780   SUCO REFRESKANT LAR DOCINHA 110G            44,000     2,49       49,50       67,32       67,32   38,55 62,75       109,56
022954   SUCO REFRESKANT LARAN CAS 25G                5,000     1,19        2,58        3,16        3,16   46,97 88,59         5,95
014932   SUCO REFRESKANT LARANJA 110G                44,000     2,49       49,50       67,32       67,32   38,55 62,75       109,56
031453   SUCO REFRESKANT LARANJA 200G                18,000     8,49       73,44       99,90       99,90   34,63 52,97       152,82
004264   SUCO REFRESKANT LARANJA 20G                156,000     1,19       77,69      105,77      105,77   43,03 75,52       185,64
047779   SUCO REFRESKANT LARANJA CASEIRO 200G        10,000     8,49       40,80       55,50       55,50   34,63 52,97        84,90
