Code,Description,Amount_Sold,Unit_Price,Total_Cost,Buying,COGS,Margin%,MKP%,Total_Sale,text_en
061612,SABAO PO OMO LAV/PERF ATIV CONC VERM 80,94.0,15.34,855.8,1081.41,1081.41,24.99,33.31,1441.6,Sabao po omo lav/perf ativ conc red 80
065690,SABAO PO OMO LAV/PERF SANI HIGIEN VERDE 8,24.0,15.31,199.88,271.93,271.93,26.02,35.16,367.55,Sabao po omo lav/perf sani hygien green 8
061938,"SABAO PO OMO LAVAGEM PERFEITA 1,6KG",30.0,24.85,476.35,604.63,604.63,18.9,23.3,745.52,Sabao po omo perfect wash 1.6kg
063380,SABAO PO OMO LAVAGEM PERFEITA 400G,36.0,9.13,182.15,247.82,247.82,24.59,32.61,328.64,Sabao po omo perfect wash 400g
079117,"SABAO PO OMO LAVANDA 1,6KG",14.0,30.56,230.88,314.1,314.1,26.59,36.22,427.86,Sabao po omo lavender 1.6kg
079116,SABAO PO OMO LAVANDA 800G,27.0,16.49,235.1,319.81,319.81,28.17,39.22,445.23,Sabao po omo lavender 800g
076414,"SABAO PO OMO PURO CUIDADO AZUL 1,6KG",18.0,30.09,286.51,381.19,381.19,29.62,42.08,541.61,Sabao po omo pure care blue 1.6kg
061980,SABAO PO OMO PURO CUIDADO AZUL 800G,25.0,16.44,224.63,295.26,295.26,28.15,39.18,410.95,Sabao po omo pure care blue 800g
066067,SABAO PO SANIT BRILHANTE HIGIEN TOTAL SA,23.0,23.03,293.11,380.77,380.77,28.13,39.13,529.77,Sabao po sanit bright hygien total sa
065689,SABAO PO SANIT OMO LAVAGEM PERF SANIT H,46.0,27.13,683.21,908.75,908.75,27.18,37.33,1247.95,Sabao Po Sanit Omo Lavage Perf Sanit H
064102,SABAO PO SANIT SURF CUIDADO DO COCO SA,52.0,8.02,208.58,283.74,283.74,31.93,46.92,416.85,Sabao po sanit surf Coco Care SA
063815,SABAO PO SANIT SURF LIMAO E BICARB SACHE,54.0,8.0,219.51,298.62,298.62,30.85,44.62,431.87,Sabao Po Sanit Surf Limao and Bicarb Sache
076037,SABAO PO SURF LAVANDA 800G,47.0,7.99,191.06,259.91,259.91,30.79,44.48,375.53,Sabao po surf lavender 800g
064103,SABAO PO SURF ROSAS FLOR LIS SACH 800G,38.0,7.99,154.47,210.14,210.14,30.79,44.48,303.62,Sabao po surf roses flower lis sach 800g
070553,"SABAO PO TIXAN MACIEZ FX 2,4KG",31.0,27.31,428.7,576.66,576.66,31.89,46.83,846.69,Sabao po tixan softness fx 2.4kg
079463,"SABAO PO TIXAN YPE PRIM 10%DES CT 2,2KG",1047.0,20.8,12619.49,16975.01,16975.01,22.03,28.26,21772.54,Sabao po tixan ype first 10%des ct 2.2kg
077266,SABAO PO URCA MAXX COCO SACHE 800G,13.0,7.99,53.77,71.38,71.38,31.28,45.51,103.87,Sabao Po Urca Maxx Coco Sache 800g
047951,SALADA DE FRUTAS SANTA CLARA F. PROPRIA K,9.745,25.99,121.13,121.13,121.13,52.17,109.08,253.26,Santa Clara Fruit Salad F. itself K
081206,SALAME DUO HAMB ITALIANO HACIENDAS FAT 8,18.0,9.77,105.98,131.22,131.22,25.37,33.99,175.82,Salami duo hambs haciendas fat 8
071272,SALAME ITALIANO SEARA FATIADO KG,1.216,70.0,58.47,72.39,72.39,14.95,17.58,85.12,Italian salami seara sliced ​​kg
048494,SALAME ITALIANO SEARA PC/KG,0.32,130.0,15.39,19.05,19.05,54.21,118.37,41.6,Italian salami seara pc/kg
081207,SALAME TIPO HAMBURGUES HACIENDAS TODO,22.0,9.56,129.54,160.38,160.38,23.73,31.11,210.28,HACIENDA HAMBURG SALAME ALL
044946,SALAMINHO SADIA PC/KG,8.419,112.99,407.83,554.84,554.84,41.67,71.45,951.27,Salaminho Sadia PC/Kg
082515,SALG AMERICANO FRANGO FAB.PROPRIA KG,29.966,37.09,569.05,569.05,569.05,48.8,95.3,1111.37,American salg chicken fab.propria kg
082516,SALG AMERICANO NAPOLITANO FAB.PROPRIA K,2.136,40.0,38.43,38.43,38.43,55.02,122.35,85.44,Napolitan American Salg FAB.PROPRIA K
053355,SALG AMERICANO PRES/QJ FAB.PROPRIA KG,21.686,37.35,173.49,173.49,173.49,78.58,366.91,810.04,SALG AMERICAN PRES/QJ FAB.PROPRIA KG
053356,SALG AMERICANO SALSICHA FAB.PROPRIA KG,18.34,32.02,146.72,146.72,146.72,75.01,300.21,587.19,SALG AMERICAN SALSICH FAB.PROPRIA KG
053361,SALG ESFIRRA CARNE FAB PRO KG,20.048,36.79,160.38,160.38,160.38,78.25,359.83,737.49,Salg stares meat fab pro kg
059214,SALG F.PROPRIA TITANIC KG,22.63,38.67,181.27,181.27,181.27,79.28,382.71,874.99,Salg f.propria titanic kg
024744,SALG HAMBURGAO F.PROPRIA KG,32.21,34.78,339.49,339.49,339.49,69.7,230.0,1120.33,SALG HAMBURGAO F.PROPRIA KG
071135,SALG KIPAO BOLINHA PRESUNTO E QUEIJO 30,15.0,20.92,200.48,247.5,247.5,21.14,26.81,313.85,Salg kipao ball ham and cheese 30
071126,SALG KIPAO EMPANADO DE SALSICHA 30G 1KG,41.0,21.19,547.97,676.5,676.5,22.12,28.39,868.59,Sausage -breaded sausage 30g 1kg
071129,SALG KIPAO MINI COXINHA FRAN C/ CAT 30G 1,21.0,21.32,280.67,346.5,346.5,22.62,29.23,447.79,Salg kipao mini drumn Fran w/ cat 30g 1
082439,SALG KIPAO MINI COXINHA FRANGO 1KG,8.0,22.62,106.92,132.0,132.0,27.04,37.06,180.92,Salg kipao mini drumstick chicken 1kg
071130,SALG KIPAO MINI KIBE C/ QUEIJO 30G 1KG,21.0,21.66,280.67,346.5,346.5,23.81,31.25,454.79,Salg kipao mini kibe with cheese 30g 1kg
071127,SALG KIPAO RISOLE DE CARNE 30G 1KG,27.0,20.51,360.86,445.5,445.5,19.55,24.29,553.73,Salg kipao risole of meat 30g 1kg
071128,SALG KIPAO RISOLE DE MILHO 30G 1KG,10.0,22.79,133.64,165.0,165.0,27.6,38.12,227.9,SALG KIPAO RISOL OF CORN OF 30G 1kg
039982,SALSICHA HOT DOG FRIATO BANDEJA KG,21.246,15.0,114.43,141.68,141.68,55.54,124.93,318.69,Sausage hot dog cold tray kg
070593,SALSICHA HOT DOG PERDIGAO BANDEJA KG,56.958,16.99,445.37,551.44,551.44,43.02,75.49,967.7,Sausage hot dog loss tray kg
067284,SALSICHA HOT DOG PIF PAF BANDEJA KG,75.894,21.99,371.35,454.61,454.6,72.76,267.13,1668.98,Hot Dog Pif Paf tray kg sausage
075068,SALSICHA HOT DOG BOUA KG,552.795,11.85,2558.89,3481.5,3481.5,46.87,88.2,6552.19,Hot dog boua kg sausage
024822,SALSICHA HOT DOG FRIATO KG,156.362,11.99,835.92,1035.0,1035.0,44.79,81.14,1874.8,Sausage hot dog friato kg
041152,SALSICHA HOT DOG PERDIGAO KG,104.24,16.54,822.15,1017.94,1017.94,40.95,69.34,1723.77,Sausage hot dog loss kg
045348,SALSICHAO COPACOL 600G,1.0,9.99,4.56,5.71,5.71,42.84,74.96,9.99,Copacol 600g sausage
059211,SANDUICHE NATURAL F.PROPRIA KG,45.674,29.9,227.46,227.46,227.46,83.34,500.31,1365.44,Natural sandwich f.propria kg
082315,SANDUICHEIRA CADENCE GRILL INOX PTO 220,11.0,79.08,449.04,604.89,604.89,30.46,43.81,869.89,Cadence Sandwich Stainless Steel Pto 220
051705,SAPOLIO RADIUM CREMOSO LAVANDA 250ML,4.0,9.99,20.05,27.28,27.28,31.74,46.5,39.96,Sapolio Radium Creamy Lavender 250ml
082506,SAPOLIO RADIUM CREMOSO LIMAO 250ML,6.0,9.99,33.35,40.91,40.91,31.74,46.5,59.94,Sapolio Radium Creamy Limao 250ml
065032,SAPOLIO RADIUM PO CLASSIC 300G,4.0,7.99,14.22,18.0,18.0,43.7,77.6,31.96,Sapolio radium po classic 300g
064199,SAPOLIO RADIUM PO LAVANDA 300G,1.0,7.99,2.97,4.05,4.05,49.37,97.53,7.99,SAPOLIO RADIUM PO Lavender 300g
000900,SAPOLIO RADIUM PO LIMAO 300G,10.0,7.99,29.73,40.45,40.45,49.37,97.53,79.9,Sapolio radium po lime 300g
080249,SAPONACEO CREMOSO AROMASIL CLORO 300G,1.0,10.79,4.15,5.12,5.12,52.52,110.62,10.79,Creamy saponace aromasil chlorine 300g
061991,SAPONACEO CREMOSO YPE CITRUS 300ML,8.0,8.99,30.16,40.14,40.14,44.18,79.16,71.92,Creamy Saponace Ype Citrus 300ml
061499,SAPONACEO CREMOSO YPE LAVANDA 300ML,1.0,8.99,3.77,5.02,5.02,44.18,79.16,8.99,Creamy Saponace Ype Lavender 300ml
061367,SAPONACEO CREMOSO YPE ORIGINAL 300ML,3.0,8.99,11.31,15.05,15.05,44.18,79.16,26.97,Creamy Saponace Original 300ml
064058,SECADOR GAMA LIGHT MARSAL 220V,1.0,199.99,91.98,115.33,115.33,42.33,73.41,199.99,220V Marsal Light Gamma Dryer
081547,SEQ BISC CASADINHO KG,0.092,65.98,2.2,3.0,3.0,50.59,102.39,6.07,Seq Bisc Casadinho Kg
073760,SEQ BISC CHOCOMINAS KG,1.794,63.99,46.68,63.51,63.51,44.68,80.77,114.8,Seq Bisc Chocominas Kg
027709,SEQ BISC MARGARIDA KG,5.002,70.0,119.86,163.07,163.07,53.43,114.72,350.14,SEQ BISC MARGARIDA KG
027711,SEQ BISC NATA C/COCO KG,0.368,57.99,8.55,11.63,11.63,45.51,83.51,21.34,Seq b b b/coconut kg
027712,SEQ BISC NATA C/FLOCOS KG,0.094,57.98,2.18,2.97,2.97,45.5,83.48,5.45,Seq Bisc Nata with Flakes Kg
027713,SEQ BISC PALITO DE CHOC KG,1.154,72.99,30.03,40.85,40.85,51.5,106.19,84.23,Seq Bisc Choc Kg Start
027719,SEQ BISC ROSQ DE QUEIJO KG,0.242,74.01,6.56,8.93,8.93,50.14,100.56,17.91,Seq Bisc Rose Kg Cheese
083261,SMART TV 43P LCD LED 3HDMI 2USB WIFI,1.0,1882.0,1085.69,1476.97,1476.97,21.52,27.42,1882.0,Smart TV 43P LCD LED 3HDMI 2USB WIFI
045975,SOBR NESTLE CHANDELLE CHOC 180G,13.0,9.1,58.76,66.03,66.03,44.19,79.19,118.31,Sobr Nestle Chandelle Choc 180g
077404,SOBRECOXAS CONG SUPER FRANGO IQF 1KG,15.0,17.39,154.97,176.1,176.1,32.49,48.12,260.85,Overcoxes conga super chicken iqf 1kg
081450,SOBREM CHANDELLE PUDIM 100G,1.0,5.99,3.26,3.66,3.66,38.98,63.89,5.99,About Chandelle Pudim 100g
066447,SOBREM CREMOSA DANETTE CHOCOLATE (PR,34.0,4.77,79.08,97.92,97.92,39.57,65.48,162.04,Creamy Danette Chocolate (PR
061821,SOBREM LACT FRUTAP CHOC BRANCO 180G,9.0,7.49,27.47,37.35,37.35,44.59,80.48,67.41,Overm Lact Fruitap Choc White 180g
052339,SOBREM LACT FRUTAP CHOCOLATE 180G,11.0,7.49,33.57,45.65,45.65,44.59,80.48,82.39,Overm Lact Fructap Chocolate 180g
066498,SOBREM LACT GOIANINHO CHOCOLATE 180G,13.0,5.99,30.1,40.95,40.95,47.41,90.16,77.87,Overm Lact Goianinho Chocolate 180g
053318,SOBREMESA LACT FRUTAP BAUN/CAR 180G,23.0,7.49,77.33,95.45,95.45,44.59,80.48,172.27,Dessert lact fruitap baun/car 180g
006948,SODA CAUSTICA SOL 1KG,673.0,18.83,9346.86,10299.94,10299.94,18.74,23.06,12674.92,Sol Sol 1kg
077775,SODA CAUSTICA SOL LIQUIDA 1LT,1.0,22.99,13.55,14.93,14.93,35.08,54.04,22.99,Sol Sol Sol Liquida 1LT
024748,SONHO F.PROPRIA DC LEITE KG,18.004,40.0,108.02,108.02,108.02,85.0,566.67,720.16,Dream f.propria dc milk kg
066741,"SORBET SOUL GELATO ACAI BANANA 1,5LT",9.0,33.38,137.21,186.65,186.65,37.87,60.94,300.4,Sorbet soul gelato acai banana 1.5LT
066740,"SORBET SOUL GELATO ACAI GUARANA 1,5LT",22.0,32.99,335.39,456.26,456.26,37.14,59.07,725.78,Sorbet soul gelato acai Guarana 1.5LT
064753,"SORBET SOUL GELATO ACAI TRUF LEITINHO 1,",69.0,32.99,1051.91,1430.99,1430.99,37.14,59.07,2276.31,"Sorbet soul gelato acai truf piglet 1,"
082721,"SORV LACTA 3 CHOCOLATES POTE 1,5LT",2.0,35.99,48.88,53.86,53.86,25.17,33.64,71.98,Sorv lacta 3 chocolates pot 1.5lt
082581,"SORV LACTA DIAM NEGRO LAKA POTE 1,5LT",4.0,35.99,97.76,107.72,107.72,25.17,33.64,143.96,Sorv lacta diam black laka pot 1.5lt
082722,"SORV LACTA LAKA POTE 1,5LT",4.0,35.99,97.76,107.72,107.72,25.17,33.64,143.96,SORV LACTA LAKA POTE 1.5LT
082582,SORV LACTA OURO BRANCO POTE 485G,2.0,29.99,39.67,43.72,43.72,27.12,37.2,59.98,Sorv Lacta White Gold Pot 485g
082723,"SORV NESTLE MOCA BRIGADEIRO POTE 1,5LT",2.0,35.99,48.88,53.86,53.86,25.17,33.64,71.98,Sorv in this moca brigadeiro pot 1.5lt
082725,"SORV NESTLE NAPOLIT ESPECIALID POTE 1,5LT",3.0,35.99,73.32,80.79,80.79,25.17,33.64,107.97,Sorv Nestle Napolit Specialid Pot 1.5LT
082726,"SORV NESTLE PRESTIGIO POTE 1,5LT",1.0,35.99,24.44,26.93,26.93,25.17,33.64,35.99,Sorv Nestle Potigio Pot 1.5LT
081227,"SORV NESTLE TRAD CHOCOLATE POTE 1,5LT",36.0,21.02,565.2,622.8,622.8,17.69,21.49,756.64,Sorv Nestle Trad Chocolate Pot 1.5LT
081228,"SORV NESTLE TRAD CREME POTE 1,5LT",19.0,21.94,298.3,328.7,328.7,21.14,26.81,416.81,Sorv Nestle Trad Pot 1.5LT Cream
081229,"SORV NESTLE TRAD FLOCOS POTE 1,5LT",31.0,21.73,486.7,536.3,536.3,20.39,25.62,673.69,Sorv Nestle Trad Flakes Pot 1.5LT
081230,"SORV NESTLE TRAD NAPOLIT FLOC POTE 1,5LT",9.0,22.55,141.3,155.7,155.7,23.27,30.32,202.91,Sorv Nestle Trad Napolit Floc Pot 1.5LT
081231,"SORV NESTLE TRAD NAPOLITANO POTE 1,5LT",112.0,21.62,1758.4,1937.6,1937.6,20.0,24.99,2421.88,Sorv Nestle Trad Napolitano Pot 1.5LT
082583,SORV NESTLE ZR ACUCAR NAPOLITANO POTE 4,7.0,29.99,138.85,153.01,153.01,27.12,37.2,209.93,Sorv Nestle Zr Cudar Napolitano Pot 4
074165,"SORVETE TROPICAL 1,5LT",431.0,16.99,4303.1,4693.59,4693.59,35.9,56.01,7322.69,1.5LT Tropical Ice Cream
040992,STEAK DE FRANGO SUPER FRANGO 100G,2494.0,2.06,2261.42,3076.31,3076.31,40.16,67.1,5140.63,Super Chicken Chicken Steak 100g
050143,STEAK FRANGO PERDIGAO 100G,855.0,2.49,983.25,1337.22,1337.22,37.19,59.21,2128.95,Steak Chicken Crushing 100g
081260,STEAK FRANGO RECH PRES PER QUEIJ PERDIGA,24.0,4.99,56.69,77.11,77.11,35.61,55.31,119.76,Steak Chicken Rech
017381,SUCO ADES UVA 200ML,1.0,3.29,1.8,2.22,2.22,32.52,48.2,3.29,Juice grape adhes
025322,"SUCO ALIANCA UVA INTEGRAL 1,5LT",18.0,23.5,213.25,290.1,290.1,31.41,45.79,422.93,1.5LT integral grape alligue juice
066049,"SUCO AMB NATURAL ONE LARANJA 1,5LT",24.0,17.57,261.7,324.0,324.0,23.18,30.17,421.76,Natural Ambu Natural One Orange 1.5LT
066048,"SUCO AMB NATURAL ONE UVA 1,5LT",135.0,17.43,1472.04,1822.5,1822.5,22.57,29.14,2353.65,AMB NATURAL UNA UVA 1.5LT
003199,SUCO DAFRUTA CAJU 500ML,47.0,4.99,106.74,145.18,145.18,38.1,61.54,234.53,DAFRUTA CAJU 500ml juice
003200,SUCO DAFRUTA MARACUJA 500ML,11.0,8.99,47.18,64.2,64.2,35.08,54.04,98.89,DAFRUTA Passion Fruit 500ml juice
008661,SUCO DEL VALLE MANGA 1LT,4.0,7.99,16.29,22.16,22.16,30.66,44.22,31.96,Juice del Valle Manga 1LT
006746,SUCO DEL VALLE ABACAXI 1LT,5.0,7.99,20.36,27.7,27.7,30.66,44.22,39.95,Juice del valle pineapple 1LT
011480,SUCO DEL VALLE CAJU 1LT,14.0,7.99,57.01,77.56,77.56,30.66,44.22,111.86,Juice del Valle Caju 1LT
079552,"SUCO DEL VALLE FRUT CITRUS 1,5LT",85.0,5.72,310.17,381.65,381.65,21.56,27.48,486.54,Juice del Valle Fruct Citrus 1.5LT
045053,"SUCO DEL VALLE FRUT LARANJA 1,5LT",60.0,5.69,218.94,269.4,269.4,21.03,26.64,341.16,Del Valle Fruct Orange 1.5LT
041146,SUCO DEL VALLE FRUT LARANJA 450ML,49.0,2.69,75.31,92.66,92.66,29.7,42.25,131.81,Del Valle Fruct Orange 450ml
045118,"SUCO DEL VALLE FRUT UVA 1,5L",223.0,5.68,813.73,1001.27,1001.27,20.97,26.53,1266.91,DEL VALLE FRUIT UVA 1.5L
043193,SUCO DEL VALLE FRUT UVA 450ML,43.0,2.69,66.09,81.31,81.31,29.7,42.25,115.67,Del Valle Fruct UVA 450ml
047780,SUCO REFRESKANT LAR DOCINHA 110G,44.0,2.49,49.5,67.32,67.32,,109.56,,Juice Refreskant Home Sweet 110g
022954,SUCO REFRESKANT LARAN CAS 25G,5.0,1.19,2.58,3.16,3.16,,5.95,,Juice refreskant laran cas 25g
014932,SUCO REFRESKANT LARANJA 110G,44.0,2.49,49.5,67.32,67.32,,109.56,,Juice Refreskant Orange 110g
031453,SUCO REFRESKANT LARANJA 200G,18.0,8.49,73.44,99.9,99.9,,152.82,,Preskant Orange 200g juice
004264,SUCO REFRESKANT LARANJA 20G,156.0,1.19,77.69,105.77,105.77,,185.64,,Juice refreskant orange 20g
047779,SUCO REFRESKANT LARANJA CASEIRO 200G,10.0,8.49,40.8,55.5,55.5,,84.9,,Homemade orange refreskant juice 200g
044566,SUCO REFRESKANT LIMAO 110G,19.0,2.49,21.38,29.07,29.07,,47.31,,Juice Refreskant Limao 110g
045564,SUCO REFRESKANT LIMAO 200G,8.0,8.49,32.64,44.4,44.4,,67.92,,Juice Refreskant Limao 200g
004267,SUCO REFRESKANT LIMAO 20G,15.0,1.19,7.47,10.17,10.17,,17.85,,Juice Refreskant Limao 20g
013704,SUCO REFRESKANT MANGA 110G,27.0,2.49,30.38,41.31,41.31,,67.23,,Juice Refreskant Mango 110g
004271,SUCO REFRESKANT MANGA 20G,1.0,1.19,0.5,0.68,0.68,,1.19,,Juice refreskant mango 20g
004266,SUCO REFRESKANT MARAC 20G,38.0,1.19,20.82,25.76,25.76,,45.22,,Juice Refreskant Marac 20g
013706,SUCO REFRESKANT MARACUJA 110G,64.0,2.49,72.0,97.92,97.92,,159.36,,Juice refreskant passion fruit 110g
031454,SUCO REFRESKANT MARACUJA 200G,16.0,8.49,65.28,88.8,88.8,,135.84,,PERESKANT PASSIONJA 200G juice
004270,SUCO REFRESKANT MOR 20G,96.0,1.19,52.61,65.09,65.09,,114.24,,Juice refreskant mor 20g
014931,SUCO REFRESKANT MORANGO 110G,41.0,2.49,46.13,62.73,62.73,,102.09,,Homekant Strawberry 110g juice
031456,SUCO REFRESKANT MORANGO 200G,17.0,8.49,69.36,94.35,94.35,,144.33,,200g strawberry refreskant juice
009318,SUCO REFRESKANT SAL FR 20G,97.0,1.19,48.31,65.77,65.77,,115.43,,Juice refreskant sal fr 20g
013705,SUCO REFRESKANT SAL FRUT 110G,34.0,2.49,38.25,52.02,52.02,,84.66,,Juice refreskant salt frut 110g
031455,SUCO REFRESKANT SALADA FRUTAS 200G,23.0,8.49,93.84,127.65,127.65,,195.27,,FRENDKANT SALAD FRUITS 200G juice
013702,SUCO REFRESKANT UVA 110G,50.0,2.49,56.25,76.5,76.5,,124.5,,Juice Refreskant UVA 110g
044565,SUCO REFRESKANT UVA 200G,27.0,8.49,110.16,149.85,149.85,,229.23,,200g UVA refreskant juice
004268,SUCO REFRESKANT UVA 20G,152.0,1.19,75.7,103.06,103.06,,180.88,,Juice refreskant grape 20g
009910,SUCO TAMPICO FRUTAS CITRICAS 1LT,13.0,5.49,41.54,51.12,51.12,,71.37,,Citrus Fruit Tamppical Juice 1LT
056375,SUCO UVA AURORA TINT 1LT,8.0,21.99,72.22,92.0,92.0,,175.92,,Grape juice aurora tint 1lt
072781,SUCO UVA BCO INTEGRAL PERGOLA 1LT,9.0,18.49,100.03,125.25,125.25,,166.41,,BCO BCO JUGA INTEGRAL PERGOLA 1LT
076979,"SUCO UVA TINT INTEGRAL CASA OURO PET 1,",5.0,24.39,61.89,84.19,84.19,,121.95,,"Juice grape tint full house gold pet 1,"
072780,SUCO UVA TINT INTEGRAL PERGOLA 1LT,61.0,18.33,623.42,780.62,780.62,,1118.39,,UVA JUICE TIENT INTEGRAL PERGOLA 1LT
071534,SUCO UVA TINTO GASEIFICADO AURORA 275M,41.0,7.99,157.19,196.8,196.8,,327.59,,Red Green Uva Juice Aurora 275m
052717,SUINO COSTELINHA BAND KG,7.398,32.99,125.55,142.28,142.28,,244.07,,SUINO COSTELINHA BAND KG
024793,SUINO COSTELINHA KG,684.79,26.85,10847.01,12306.63,12306.63,,18383.52,,SUINO COSTELINHA KG
054682,SUINO LOMBO BIFE BANDEJA KG,79.934,28.59,1170.75,1330.41,1330.41,,2285.33,,Swine sirlo stee tray kg
024549,SUINO LOMBO KG,920.78,21.23,12710.44,14443.84,14443.84,,19543.87,,SUINO LOMBO KG
063347,SUINO LOMBO PEDACO BAND KG,30.438,28.59,447.45,508.47,508.47,,870.17,,Swine loin pedaco band kg
054593,SUINO ORELHA KG,126.17,11.24,785.66,892.82,892.82,,1417.61,,SUINO EAR KG
071197,SUINO PANCETA (BARRIGA) KG,128.972,27.89,2269.91,2579.44,2579.44,,3597.55,,SUINO PANETA (BELLY) KG
063339,SUINO PANCETA BANDEJA KG,6.954,32.97,84.96,96.55,96.55,,229.25,,SUINO PANETA TRAY KG
024659,SUINO PE DE PORCO KG,304.032,12.06,2230.74,2470.71,2470.71,,3666.88,,Swine Por de Porco Kg
045248,SUINO PERNIL C/OSSO BANDEJA KG,7.908,20.89,95.34,108.35,108.35,,165.19,,SUINO PERNIL C/BONE TRAY KG
024697,SUINO PERNIL COM OSSO KG,1447.431,16.45,14885.72,16915.58,16915.58,,23816.83,,SUINO PENIL WITH BONE KG
024548,SUINO PERNIL SEM OSSO KG,237.844,19.56,2583.24,2935.35,2935.35,,4653.24,,Swine Penil Without Bone Kg
063338,SUINO SUA BANDEJA KG,0.922,14.98,6.7,7.61,7.61,,13.81,,SUINO YOUR TRAY KG
024634,SUINO SUAN KG,232.144,12.99,1472.01,1672.58,1672.58,,3015.5,,SUINO SUAN KG
054681,SUINO TOUCINHO BAND KG,36.694,21.99,447.08,508.05,508.05,,806.92,,Suino bustle band kg
024630,SUINO TOUCINHO KG,489.131,19.05,5611.87,6377.08,6377.08,,9316.91,,SUINO BUGK KG
073583,SUPLEM ALIMENTAR REIGN LEMON HDZ LT 473,8.0,11.28,64.4,64.4,64.4,,90.27,,SUPLAM REGIN LEMON HDZ LT 473
073582,SUPLEM ALIMENTAR REIGN MELON MANIA LT 4,9.0,11.93,72.45,72.45,72.45,,107.34,,Supplem Food Reign Melon Mania Lt 4
057662,SUSPIRO F.PROPRIA KG,0.394,46.98,6.3,6.3,6.3,,18.51,,Sigh f.propria kg
080277,TABLETE PERF LAVANDA AROMASIL 45G,2.0,14.99,11.56,14.48,14.48,,29.98,,PERFE PERFECT LABELA LAVANDA AROMASIL 45G
001859,TAFF MAN YAKULT 110ML,2.0,6.99,6.62,9.0,9.0,,13.98,,Taff Man Yakult 110ml
072741,TAMARA JUMBO C/CAROCO FRUTA DO VALE PT 2,2.0,21.99,22.25,25.0,25.0,,43.98,,Tamara Jumbo w/caroc
015736,TCH210B-ACHOC TODDYNHO TRAD 200ML,40.0,3.49,68.2,88.0,88.0,,139.6,,Tch210b-achoc toddynho trad 200ml
033023,TEKITOS QUEIJO E OREGANO SEARA 300G,11.0,10.08,51.37,69.89,69.89,,110.89,,Tekitos Cheese and Oregano Seara 300g
034918,TEKITOS SEARA FRANGO 300G,19.0,10.31,88.73,120.73,120.73,,195.81,,Tekitos Seara Chicken 300g
002554,TINGECOR GUARANY AMARELO N 03 40G,1.0,4.49,1.9,2.59,2.59,,4.49,,Tingecor Guarany Yellow n 03 40g
002563,TINGECOR GUARANY CINZA 40G,3.0,4.49,5.96,8.11,8.11,,13.47,,GUARANY GUARANY 40G
002562,TINGECOR GUARANY MARRON N 27 40G,1.0,4.49,1.97,2.44,2.44,,4.49,,Tingecor Guarany Marron N 27 40g
002564,TINGECOR GUARANY PRETO N31 40G,23.0,4.49,42.69,58.07,58.07,,103.27,,Tingecor Guarany Black N31 40g
002555,TINGECOR GUARANY VERM N 09 40G,2.0,4.49,3.68,5.01,5.01,,8.98,,Tingecor Guarany Red n 09 40g
064964,TINTA TECIDO ACRILEX VRD BAND 37ML,2.0,5.49,5.48,6.79,6.79,,10.98,,ACRIX VRD BAND 37ml
057600,TINTA ACRILEX P/TECIDO MAGENTA 37ML,2.0,5.49,4.74,6.43,6.43,,10.98,,Acrylex paint for 37ml Magenta Fabric
015867,TINTA ACRILEX TEC AMAR/OURO 37ML,3.0,5.49,7.11,9.65,9.65,,16.47,,ACRIXE TEC TEZ INK/GOLD 37ml
015870,TINTA ACRILEX TEC AZUL CELESTE 37ML,1.0,5.49,2.37,3.22,3.22,,5.49,,ACRIX TECINE INK CELESTE 37ml
015865,TINTA ACRILEX TEC AZUL TURQ 37ML,1.0,5.49,2.38,3.24,3.24,,5.49,,ACRIX TEC Turq 37ml
015871,TINTA ACRILEX TEC BRANCO 37ML,4.0,5.49,11.36,14.06,14.06,,21.96,,ACRIX TEC ink 37ml
032076,TINTA ACRILEX TEC LARANJ 37ML,2.0,5.49,4.74,6.43,6.43,,10.98,,ACRIX TEC LARANJ 37ml
016963,TINTA ACRILEX TECIDO AMAR/LIMAO 37ML,2.0,5.49,4.74,6.43,6.43,,10.98,,ACRIX TIEL TABLE AMAR/LIMA 37ml
016961,TINTA ACRILEX TECIDO PRETO 37ML,5.0,5.49,14.2,17.58,17.58,,27.45,,ACRIX INK BLACK FABRIC 37ml
016960,TINTA ACRILEX TECIDO ROSA 37ML,2.0,5.49,4.74,6.43,6.43,,10.98,,ACRIX PINK PINK 37ml
019123,TINTA ACRILEX TECIDO VERD/FOLHA 37ML,1.0,5.49,2.37,3.22,3.22,,5.49,,ACRIX INK VERD FABRIC/37ml Sheet
032093,TINTA ACRILEX TECIDO VERD/OLIV 37ML,1.0,5.49,2.37,3.22,3.22,41.44,70.76,5.49,Acrilex paint Verd/Oliv 37ml
032092,TINTA ACRILEX TECIDO VIOLETA 37ML,3.0,5.49,7.11,9.65,9.65,41.44,70.76,16.47,ACRIX INK Violet Fabric 37ml
047753,TINTA P/ TECIDO VERM/PURP ACRILEX 37ML,2.0,5.49,5.68,7.03,7.03,35.97,56.19,10.98,Ink for red fabric/ PURP ACRIX 37ml
013085,TIRA FERRUGEM AZULIM 50ML,1.0,9.49,4.38,5.43,5.43,42.83,74.93,9.49,Rust Tira Azulim 50ml
038187,TIRA LIMO AZULIM 500ML,7.0,5.49,24.12,26.58,26.58,30.84,44.59,38.43,Tira Limo Azulim 500ml
074788,TIRA LIMO TUDO 500ML,11.0,4.99,28.89,31.72,31.72,42.2,73.02,54.89,Tira Limo Tudo 500ml
